gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000105135	ILVBL	ilvB (bacterial acetolactate synthase)-like [Source:HGNC Symbol;Acc:HGNC:6041]	protein_coding	 4.945e-01	 6.275814	8.624e+01	 1.597e-20	 5.272e-20
ENSG00000100307	CBX7	chromobox homolog 7 [Source:HGNC Symbol;Acc:HGNC:1557]	protein_coding	-6.723e-01	 4.033794	8.623e+01	 1.598e-20	 5.272e-20
ENSG00000162910	MRPL55	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]	protein_coding	-7.090e-01	 3.784967	8.617e+01	 1.650e-20	 5.444e-20
ENSG00000136052	SLC41A2	solute carrier family 41 (magnesium transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:31045]	protein_coding	 1.006e+00	 2.591440	8.616e+01	 1.663e-20	 5.484e-20
ENSG00000163884	KLF15	Kruppel-like factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]	protein_coding	-8.813e-01	 4.983029	8.613e+01	 1.687e-20	 5.561e-20
ENSG00000080546	SESN1	sestrin 1 [Source:HGNC Symbol;Acc:HGNC:21595]	protein_coding	 5.988e-01	 4.624715	8.605e+01	 1.758e-20	 5.794e-20
ENSG00000187609	EXD3	exonuclease 3'-5' domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26023]	protein_coding	-6.686e-01	 3.784907	8.602e+01	 1.778e-20	 5.861e-20
ENSG00000223459	FAM115B	family with sequence similarity 115, member B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33604]	unprocessed_pseudogene	-9.196e-01	 2.598811	8.597e+01	 1.823e-20	 6.005e-20
ENSG00000157827	FMNL2	formin-like 2 [Source:HGNC Symbol;Acc:HGNC:18267]	protein_coding	 5.410e-01	 5.797133	8.586e+01	 1.929e-20	 6.355e-20
ENSG00000152700	SAR1B	secretion associated, Ras related GTPase 1B [Source:HGNC Symbol;Acc:HGNC:10535]	protein_coding	 4.806e-01	 5.673773	8.581e+01	 1.980e-20	 6.520e-20
ENSG00000130830	MPP1	membrane protein, palmitoylated 1, 55kDa [Source:HGNC Symbol;Acc:HGNC:7219]	protein_coding	-5.079e-01	 4.740057	8.579e+01	 1.998e-20	 6.579e-20
ENSG00000170088	TMEM192	transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]	protein_coding	 4.823e-01	 5.230307	8.568e+01	 2.117e-20	 6.969e-20
ENSG00000166012	TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa [Source:HGNC Symbol;Acc:HGNC:28759]	protein_coding	 5.525e-01	 6.408718	8.560e+01	 2.199e-20	 7.236e-20
ENSG00000165119	HNRNPK	heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044]	protein_coding	 4.910e-01	 9.083332	8.556e+01	 2.247e-20	 7.393e-20
ENSG00000088448	ANKRD10	ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:HGNC:20265]	protein_coding	-4.825e-01	 6.433782	8.551e+01	 2.304e-20	 7.577e-20
ENSG00000104774	MAN2B1	mannosidase, alpha, class 2B, member 1 [Source:HGNC Symbol;Acc:HGNC:6826]	protein_coding	-4.313e-01	 6.143489	8.546e+01	 2.364e-20	 7.774e-20
ENSG00000165434	PGM2L1	phosphoglucomutase 2-like 1 [Source:HGNC Symbol;Acc:HGNC:20898]	protein_coding	-8.139e-01	 2.915301	8.543e+01	 2.397e-20	 7.879e-20
ENSG00000144579	CTDSP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:21614]	protein_coding	-4.192e-01	 6.589302	8.542e+01	 2.413e-20	 7.932e-20
ENSG00000169189	NSMCE1	non-SMC element 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:29897]	protein_coding	 5.099e-01	 4.957373	8.540e+01	 2.437e-20	 8.006e-20
ENSG00000144935	TRPC1	transient receptor potential cation channel, subfamily C, member 1 [Source:HGNC Symbol;Acc:HGNC:12333]	protein_coding	-6.547e-01	 4.140142	8.536e+01	 2.487e-20	 8.169e-20
ENSG00000100266	PACSIN2	protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:HGNC:8571]	protein_coding	-5.197e-01	 5.915445	8.533e+01	 2.529e-20	 8.304e-20
ENSG00000010361	FUZ	fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]	protein_coding	-8.128e-01	 3.411740	8.530e+01	 2.563e-20	 8.413e-20
ENSG00000250462	LRRC37BP1	leucine rich repeat containing 37B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:25390]	transcribed_unprocessed_pseudogene	 7.724e-01	 3.049486	8.516e+01	 2.745e-20	 9.011e-20
ENSG00000071564	TCF3	transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11633]	protein_coding	-4.193e-01	 5.921407	8.511e+01	 2.827e-20	 9.277e-20
ENSG00000163462	TRIM46	tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019]	protein_coding	-1.453e+00	 0.974544	8.508e+01	 2.865e-20	 9.400e-20
ENSG00000185219	ZNF445	zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]	protein_coding	-4.896e-01	 5.412128	8.500e+01	 2.987e-20	 9.798e-20
ENSG00000155592	ZKSCAN2	zinc finger with KRAB and SCAN domains 2 [Source:HGNC Symbol;Acc:HGNC:25677]	protein_coding	 6.979e-01	 3.801946	8.499e+01	 2.992e-20	 9.809e-20
ENSG00000104805	NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	protein_coding	-4.890e-01	 7.796795	8.492e+01	 3.109e-20	 1.019e-19
ENSG00000113048	MRPS27	mitochondrial ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:14512]	protein_coding	-4.612e-01	 5.534077	8.488e+01	 3.168e-20	 1.038e-19
ENSG00000132768	DPH2	DPH2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:3004]	protein_coding	 5.913e-01	 4.555023	8.487e+01	 3.181e-20	 1.042e-19
ENSG00000163527	STT3B	STT3B, subunit of the oligosaccharyltransferase complex (catalytic) [Source:HGNC Symbol;Acc:HGNC:30611]	protein_coding	 4.587e-01	 7.269186	8.483e+01	 3.259e-20	 1.068e-19
ENSG00000149313	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase [Source:HGNC Symbol;Acc:HGNC:14235]	protein_coding	 4.887e-01	 5.607096	8.480e+01	 3.309e-20	 1.084e-19
ENSG00000109062	SLC9A3R1	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]	protein_coding	-7.185e-01	 3.657154	8.478e+01	 3.336e-20	 1.092e-19
ENSG00000218283	MORF4L1P1	mortality factor 4 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20400]	processed_pseudogene	 6.671e-01	 4.052137	8.473e+01	 3.420e-20	 1.119e-19
ENSG00000104695	PPP2CB	protein phosphatase 2, catalytic subunit, beta isozyme [Source:HGNC Symbol;Acc:HGNC:9300]	protein_coding	 4.602e-01	 7.080544	8.472e+01	 3.431e-20	 1.123e-19
ENSG00000235217	TSPY26P	testis specific protein, Y-linked 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:16256]	transcribed_processed_pseudogene	-1.313e+00	 1.693047	8.471e+01	 3.456e-20	 1.131e-19
ENSG00000117713	ARID1A	AT rich interactive domain 1A (SWI-like) [Source:HGNC Symbol;Acc:HGNC:11110]	protein_coding	-4.284e-01	 6.396701	8.467e+01	 3.521e-20	 1.152e-19
ENSG00000100632	ERH	enhancer of rudimentary homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:3447]	protein_coding	 4.241e-01	 6.604215	8.467e+01	 3.523e-20	 1.152e-19
ENSG00000196440	ARMCX4	armadillo repeat containing, X-linked 4 [Source:HGNC Symbol;Acc:HGNC:28615]	protein_coding	-6.054e-01	 4.077390	8.461e+01	 3.639e-20	 1.190e-19
ENSG00000143363	PRUNE	prune exopolyphosphatase [Source:HGNC Symbol;Acc:HGNC:13420]	protein_coding	-7.297e-01	 3.560627	8.459e+01	 3.670e-20	 1.199e-19
ENSG00000204619	PPP1R11	protein phosphatase 1, regulatory (inhibitor) subunit 11 [Source:HGNC Symbol;Acc:HGNC:9285]	protein_coding	 5.039e-01	 5.404766	8.452e+01	 3.798e-20	 1.241e-19
ENSG00000151883	PARP8	poly (ADP-ribose) polymerase family, member 8 [Source:HGNC Symbol;Acc:HGNC:26124]	protein_coding	 7.290e-01	 3.709748	8.451e+01	 3.815e-20	 1.246e-19
ENSG00000170624	SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:HGNC:10807]	protein_coding	-9.285e-01	 3.146025	8.450e+01	 3.833e-20	 1.252e-19
ENSG00000144134	RABL2A	RAB, member of RAS oncogene family-like 2A [Source:HGNC Symbol;Acc:HGNC:9799]	protein_coding	-7.798e-01	 3.232266	8.447e+01	 3.898e-20	 1.273e-19
ENSG00000150403	TMCO3	transmembrane and coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:20329]	protein_coding	 4.043e-01	 7.056928	8.446e+01	 3.927e-20	 1.282e-19
ENSG00000105323	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U-like 1 [Source:HGNC Symbol;Acc:HGNC:17011]	protein_coding	-4.264e-01	 7.672884	8.443e+01	 3.981e-20	 1.299e-19
ENSG00000109475	RPL34	ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]	protein_coding	-4.744e-01	 8.000888	8.442e+01	 3.994e-20	 1.303e-19
ENSG00000099998	GGT5	gamma-glutamyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4260]	protein_coding	 5.648e-01	 6.950311	8.442e+01	 3.999e-20	 1.304e-19
ENSG00000171823	FBXL14	F-box and leucine-rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]	protein_coding	 7.501e-01	 3.371155	8.429e+01	 4.282e-20	 1.396e-19
ENSG00000166813	KIF7	kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]	protein_coding	-5.950e-01	 4.998262	8.428e+01	 4.287e-20	 1.398e-19
ENSG00000105926	MPP6	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) [Source:HGNC Symbol;Acc:HGNC:18167]	protein_coding	-6.630e-01	 3.872189	8.422e+01	 4.426e-20	 1.443e-19
ENSG00000158467	AHCYL2	adenosylhomocysteinase-like 2 [Source:HGNC Symbol;Acc:HGNC:22204]	protein_coding	-7.436e-01	 3.519516	8.416e+01	 4.557e-20	 1.485e-19
ENSG00000115839	RAB3GAP1	RAB3 GTPase activating protein subunit 1 (catalytic) [Source:HGNC Symbol;Acc:HGNC:17063]	protein_coding	 4.498e-01	 6.691923	8.412e+01	 4.661e-20	 1.519e-19
ENSG00000257704	INAFM1	InaF-motif containing 1 [Source:HGNC Symbol;Acc:HGNC:27406]	protein_coding	-7.096e-01	 5.423653	8.411e+01	 4.682e-20	 1.525e-19
ENSG00000136161	RCBTB2	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]	protein_coding	-6.703e-01	 3.646405	8.409e+01	 4.730e-20	 1.540e-19
ENSG00000104529	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:HGNC Symbol;Acc:HGNC:3211]	protein_coding	-4.955e-01	 8.048025	8.403e+01	 4.882e-20	 1.589e-19
ENSG00000105438	KDELR1	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]	protein_coding	-4.423e-01	 7.125557	8.399e+01	 4.980e-20	 1.621e-19
ENSG00000179104	TMTC2	transmembrane and tetratricopeptide repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:25440]	protein_coding	-1.073e+00	 2.192586	8.385e+01	 5.349e-20	 1.740e-19
ENSG00000164938	TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	protein_coding	 5.336e-01	 6.199617	8.383e+01	 5.379e-20	 1.750e-19
ENSG00000113658	SMAD5	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	protein_coding	 4.303e-01	 6.614858	8.376e+01	 5.579e-20	 1.814e-19
ENSG00000137876	RSL24D1	ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]	protein_coding	 5.145e-01	 6.460795	8.376e+01	 5.595e-20	 1.819e-19
ENSG00000173621	LRFN4	leucine rich repeat and fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28456]	protein_coding	 5.545e-01	 5.489728	8.375e+01	 5.608e-20	 1.823e-19
ENSG00000116030	SUMO1	small ubiquitin-like modifier 1 [Source:HGNC Symbol;Acc:HGNC:12502]	protein_coding	-5.489e-01	 5.666216	8.372e+01	 5.692e-20	 1.850e-19
ENSG00000128274	A4GALT	alpha 1,4-galactosyltransferase [Source:HGNC Symbol;Acc:HGNC:18149]	protein_coding	-7.479e-01	 3.436475	8.372e+01	 5.714e-20	 1.856e-19
ENSG00000183155	RABIF	RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]	protein_coding	 6.768e-01	 3.838814	8.367e+01	 5.838e-20	 1.896e-19
ENSG00000168216	LMBRD1	LMBR1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23038]	protein_coding	-7.249e-01	 4.500032	8.366e+01	 5.870e-20	 1.906e-19
ENSG00000143437	ARNT	aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol;Acc:HGNC:700]	protein_coding	-4.551e-01	 6.356713	8.363e+01	 5.956e-20	 1.934e-19
ENSG00000007516	BAIAP3	BAI1-associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]	protein_coding	-1.581e+00	 0.713696	8.355e+01	 6.206e-20	 2.014e-19
ENSG00000166794	PPIB	peptidylprolyl isomerase B (cyclophilin B) [Source:HGNC Symbol;Acc:HGNC:9255]	protein_coding	 5.495e-01	 9.251876	8.354e+01	 6.230e-20	 2.022e-19
ENSG00000123609	NMI	N-myc (and STAT) interactor [Source:HGNC Symbol;Acc:HGNC:7854]	protein_coding	 6.899e-01	 4.360913	8.351e+01	 6.353e-20	 2.061e-19
ENSG00000142408	CACNG8	calcium channel, voltage-dependent, gamma subunit 8 [Source:HGNC Symbol;Acc:HGNC:13628]	protein_coding	-5.942e-01	 4.322935	8.347e+01	 6.468e-20	 2.098e-19
ENSG00000176542	KIAA2018	KIAA2018 [Source:HGNC Symbol;Acc:HGNC:30494]	protein_coding	-5.400e-01	 4.642998	8.341e+01	 6.681e-20	 2.166e-19
ENSG00000213888	LINC01521	long intergenic non-protein coding RNA 1521 [Source:HGNC Symbol;Acc:HGNC:26029]	lincRNA	-2.064e+00	 0.248042	8.338e+01	 6.776e-20	 2.196e-19
ENSG00000105856	HBP1	HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200]	protein_coding	-4.897e-01	 5.777736	8.333e+01	 6.957e-20	 2.254e-19
ENSG00000100241	SBF1	SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542]	protein_coding	 4.882e-01	 7.806252	8.321e+01	 7.392e-20	 2.395e-19
ENSG00000196878	LAMB3	laminin, beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	protein_coding	-9.485e-01	 2.966742	8.320e+01	 7.410e-20	 2.400e-19
ENSG00000196284	SUPT3H	suppressor of Ty 3 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:11466]	protein_coding	 9.224e-01	 2.779866	8.320e+01	 7.431e-20	 2.406e-19
ENSG00000162076	FLYWCH2	FLYWCH family member 2 [Source:HGNC Symbol;Acc:HGNC:25178]	protein_coding	-5.166e-01	 4.820096	8.319e+01	 7.440e-20	 2.409e-19
ENSG00000093167	LRRFIP2	leucine rich repeat (in FLII) interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]	protein_coding	 4.527e-01	 6.196928	8.317e+01	 7.512e-20	 2.431e-19
ENSG00000115561	CHMP3	charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:HGNC:29865]	protein_coding	 4.185e-01	 6.102675	8.317e+01	 7.534e-20	 2.438e-19
ENSG00000170345	FOS	FBJ murine osteosarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:3796]	protein_coding	-1.088e+00	 1.827569	8.312e+01	 7.706e-20	 2.493e-19
ENSG00000155100	OTUD6B	OTU domain containing 6B [Source:HGNC Symbol;Acc:HGNC:24281]	protein_coding	 6.949e-01	 3.867992	8.308e+01	 7.882e-20	 2.549e-19
ENSG00000133678	TMEM254	transmembrane protein 254 [Source:HGNC Symbol;Acc:HGNC:25804]	protein_coding	 7.103e-01	 3.655659	8.308e+01	 7.892e-20	 2.552e-19
ENSG00000030110	BAK1	BCL2-antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]	protein_coding	 5.743e-01	 5.108523	8.305e+01	 7.989e-20	 2.582e-19
ENSG00000110274	CEP164	centrosomal protein 164kDa [Source:HGNC Symbol;Acc:HGNC:29182]	protein_coding	 4.035e-01	 6.120281	8.302e+01	 8.141e-20	 2.631e-19
ENSG00000070367	EXOC5	exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696]	protein_coding	 4.803e-01	 6.441916	8.296e+01	 8.377e-20	 2.707e-19
ENSG00000261512	RP11-46D6.1		lincRNA	 9.320e-01	 2.558448	8.295e+01	 8.398e-20	 2.713e-19
ENSG00000181744	C3orf58	chromosome 3 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:28490]	protein_coding	 5.880e-01	 4.470628	8.291e+01	 8.569e-20	 2.767e-19
ENSG00000174744	BRMS1	breast cancer metastasis suppressor 1 [Source:HGNC Symbol;Acc:HGNC:17262]	protein_coding	 5.129e-01	 5.354593	8.291e+01	 8.589e-20	 2.773e-19
ENSG00000119820	YIPF4	Yip1 domain family, member 4 [Source:HGNC Symbol;Acc:HGNC:28145]	protein_coding	 5.608e-01	 6.460076	8.285e+01	 8.846e-20	 2.855e-19
ENSG00000104998	IL27RA	interleukin 27 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:17290]	protein_coding	-1.788e+00	 0.684144	8.284e+01	 8.887e-20	 2.868e-19
ENSG00000158019	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator) [Source:HGNC Symbol;Acc:HGNC:1106]	protein_coding	 5.386e-01	 4.537959	8.283e+01	 8.935e-20	 2.883e-19
ENSG00000245532	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:30815]	lincRNA	-6.598e-01	10.920984	8.282e+01	 8.981e-20	 2.897e-19
ENSG00000028116	VRK2	vaccinia related kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]	protein_coding	 7.040e-01	 4.325839	8.278e+01	 9.151e-20	 2.951e-19
ENSG00000083099	LYRM2	LYR motif containing 2 [Source:HGNC Symbol;Acc:HGNC:25229]	protein_coding	 4.828e-01	 5.264897	8.277e+01	 9.236e-20	 2.978e-19
ENSG00000143578	CREB3L4	cAMP responsive element binding protein 3-like 4 [Source:HGNC Symbol;Acc:HGNC:18854]	protein_coding	-1.041e+00	 1.877685	8.275e+01	 9.308e-20	 3.000e-19
ENSG00000106266	SNX8	sorting nexin 8 [Source:HGNC Symbol;Acc:HGNC:14972]	protein_coding	 4.602e-01	 6.624489	8.275e+01	 9.332e-20	 3.007e-19
ENSG00000079931	MOXD1	monooxygenase, DBH-like 1 [Source:HGNC Symbol;Acc:HGNC:21063]	protein_coding	-7.067e-01	 3.797554	8.272e+01	 9.460e-20	 3.047e-19
ENSG00000112697	TMEM30A	transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]	protein_coding	 4.285e-01	 7.594419	8.264e+01	 9.861e-20	 3.176e-19
ENSG00000134780	DAGLA	diacylglycerol lipase, alpha [Source:HGNC Symbol;Acc:HGNC:1165]	protein_coding	-9.136e-01	 2.575560	8.260e+01	 1.006e-19	 3.238e-19
ENSG00000107968	MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	protein_coding	-6.183e-01	 3.783090	8.250e+01	 1.058e-19	 3.406e-19
ENSG00000108175	ZMIZ1	zinc finger, MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]	protein_coding	-5.232e-01	 6.865757	8.248e+01	 1.066e-19	 3.432e-19
ENSG00000170364	SETMAR	SET domain and mariner transposase fusion gene [Source:HGNC Symbol;Acc:HGNC:10762]	protein_coding	-7.762e-01	 3.370392	8.244e+01	 1.089e-19	 3.503e-19
ENSG00000160888	IER2	immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871]	protein_coding	 5.847e-01	 6.189240	8.244e+01	 1.090e-19	 3.505e-19
ENSG00000244165	P2RY11	purinergic receptor P2Y, G-protein coupled, 11 [Source:HGNC Symbol;Acc:HGNC:8540]	protein_coding	 8.159e-01	 3.216057	8.241e+01	 1.104e-19	 3.552e-19
ENSG00000124615	MOCS1	molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]	protein_coding	-6.097e-01	 4.117876	8.238e+01	 1.124e-19	 3.614e-19
ENSG00000127863	TNFRSF19	tumor necrosis factor receptor superfamily, member 19 [Source:HGNC Symbol;Acc:HGNC:11915]	protein_coding	-9.892e-01	 2.189998	8.227e+01	 1.186e-19	 3.811e-19
ENSG00000167487	KLHL26	kelch-like family member 26 [Source:HGNC Symbol;Acc:HGNC:25623]	protein_coding	 6.262e-01	 3.859604	8.225e+01	 1.197e-19	 3.845e-19
ENSG00000160633	SAFB	scaffold attachment factor B [Source:HGNC Symbol;Acc:HGNC:10520]	protein_coding	 4.224e-01	 6.708829	8.225e+01	 1.197e-19	 3.845e-19
ENSG00000114988	LMAN2L	lectin, mannose-binding 2-like [Source:HGNC Symbol;Acc:HGNC:19263]	protein_coding	 5.753e-01	 4.448661	8.225e+01	 1.197e-19	 3.846e-19
ENSG00000253552	HOXA-AS2	HOXA cluster antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:43745]	antisense	-1.014e+00	 2.154938	8.223e+01	 1.213e-19	 3.894e-19
ENSG00000197223	C1D	C1D nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29911]	protein_coding	 7.762e-01	 3.909626	8.222e+01	 1.215e-19	 3.901e-19
ENSG00000125351	UPF3B	UPF3 regulator of nonsense transcripts homolog B (yeast) [Source:HGNC Symbol;Acc:HGNC:20439]	protein_coding	 6.464e-01	 3.981134	8.221e+01	 1.225e-19	 3.932e-19
ENSG00000156675	RAB11FIP1	RAB11 family interacting protein 1 (class I) [Source:HGNC Symbol;Acc:HGNC:30265]	protein_coding	-6.233e-01	 4.160644	8.221e+01	 1.226e-19	 3.934e-19
ENSG00000147679	UTP23	UTP23, small subunit (SSU) processome component, homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:28224]	protein_coding	 6.065e-01	 4.717278	8.219e+01	 1.234e-19	 3.960e-19
ENSG00000124225	PMEPA1	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	protein_coding	 1.226e+00	 1.989604	8.214e+01	 1.267e-19	 4.065e-19
ENSG00000146278	PNRC1	proline-rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]	protein_coding	 5.579e-01	 7.407909	8.214e+01	 1.268e-19	 4.067e-19
ENSG00000217128	FNIP1	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]	protein_coding	 4.746e-01	 5.969215	8.212e+01	 1.281e-19	 4.107e-19
ENSG00000167862	ICT1	immature colon carcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:5359]	protein_coding	 6.503e-01	 4.008886	8.207e+01	 1.312e-19	 4.203e-19
ENSG00000003393	ALS2	amyotrophic lateral sclerosis 2 (juvenile) [Source:HGNC Symbol;Acc:HGNC:443]	protein_coding	 4.377e-01	 5.850779	8.206e+01	 1.318e-19	 4.222e-19
ENSG00000100578	KIAA0586	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]	protein_coding	 6.182e-01	 4.305212	8.206e+01	 1.322e-19	 4.236e-19
ENSG00000141002	TCF25	transcription factor 25 (basic helix-loop-helix) [Source:HGNC Symbol;Acc:HGNC:29181]	protein_coding	-4.018e-01	 6.984234	8.202e+01	 1.348e-19	 4.318e-19
ENSG00000232442	CTD-3184A7.4		antisense	-1.180e+00	 1.635748	8.200e+01	 1.362e-19	 4.362e-19
ENSG00000171425	ZNF581	zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017]	protein_coding	-7.776e-01	 3.939821	8.199e+01	 1.366e-19	 4.374e-19
ENSG00000183048	SLC25A10	solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10 [Source:HGNC Symbol;Acc:HGNC:10980]	protein_coding	-1.807e+00	 1.025881	8.195e+01	 1.395e-19	 4.465e-19
ENSG00000270001	RP11-218C14.8		lincRNA	-1.250e+00	 1.342530	8.195e+01	 1.397e-19	 4.469e-19
ENSG00000018510	AGPS	alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]	protein_coding	 4.799e-01	 6.352787	8.193e+01	 1.411e-19	 4.514e-19
ENSG00000114745	GORASP1	golgi reassembly stacking protein 1, 65kDa [Source:HGNC Symbol;Acc:HGNC:16769]	protein_coding	-4.559e-01	 5.625036	8.190e+01	 1.429e-19	 4.570e-19
ENSG00000198176	TFDP1	transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]	protein_coding	-4.153e-01	 6.066541	8.187e+01	 1.453e-19	 4.647e-19
ENSG00000258947	TUBB3	tubulin, beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	protein_coding	-2.144e+00	 0.290492	8.186e+01	 1.458e-19	 4.661e-19
ENSG00000117481	NSUN4	NOP2/Sun domain family, member 4 [Source:HGNC Symbol;Acc:HGNC:31802]	protein_coding	 5.245e-01	 4.735202	8.183e+01	 1.484e-19	 4.742e-19
ENSG00000253797	UTP14C	UTP14, U3 small nucleolar ribonucleoprotein, homolog C (yeast) [Source:HGNC Symbol;Acc:HGNC:20321]	protein_coding	 4.752e-01	 5.104508	8.175e+01	 1.545e-19	 4.935e-19
ENSG00000105514	RAB3D	RAB3D, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9779]	protein_coding	-1.003e+00	 2.460999	8.170e+01	 1.581e-19	 5.050e-19
ENSG00000164031	DNAJB14	DnaJ (Hsp40) homolog, subfamily B, member 14 [Source:HGNC Symbol;Acc:HGNC:25881]	protein_coding	 4.847e-01	 5.869385	8.170e+01	 1.583e-19	 5.055e-19
ENSG00000165675	ENOX2	ecto-NOX disulfide-thiol exchanger 2 [Source:HGNC Symbol;Acc:HGNC:2259]	protein_coding	 6.399e-01	 4.092790	8.168e+01	 1.596e-19	 5.095e-19
ENSG00000114859	CLCN2	chloride channel, voltage-sensitive 2 [Source:HGNC Symbol;Acc:HGNC:2020]	protein_coding	-1.153e+00	 1.737936	8.168e+01	 1.597e-19	 5.096e-19
ENSG00000160293	VAV2	vav 2 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12658]	protein_coding	 4.958e-01	 6.177874	8.166e+01	 1.614e-19	 5.151e-19
