gene_id	gene_name	description	biotype	9999	logCPM	LR	PValue	0
ENSG00000185875	THNSL1	threonine synthase-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26160]	protein_coding	9999	 2.5292770	2.063e+00	 1.509e-01	0
ENSG00000222482	AC005071.1		miRNA	9999	-0.7509047	2.063e+00	 1.509e-01	0
ENSG00000278112	RP11-972P1.11		sense_intronic	-9999	-0.8492894	2.059e+00	 1.513e-01	0
ENSG00000223478	RP11-545E17.3		antisense	9999	 0.9881649	2.059e+00	 1.513e-01	0
ENSG00000231587	SNORD62B	small nucleolar RNA, C/D box 62B [Source:HGNC Symbol;Acc:HGNC:23031]	snoRNA	9999	-0.9975413	2.058e+00	 1.514e-01	0
ENSG00000105053	VRK3	vaccinia related kinase 3 [Source:HGNC Symbol;Acc:HGNC:18996]	protein_coding	9999	 4.3588011	2.056e+00	 1.516e-01	0
ENSG00000133706	LARS	leucyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6512]	protein_coding	-9999	 6.8996450	2.050e+00	 1.522e-01	0
ENSG00000100916	BRMS1L	breast cancer metastasis-suppressor 1-like [Source:HGNC Symbol;Acc:HGNC:20512]	protein_coding	-9999	 3.4605049	2.050e+00	 1.522e-01	0
ENSG00000063761	ADCK1	aarF domain containing kinase 1 [Source:HGNC Symbol;Acc:HGNC:19038]	protein_coding	-9999	 2.5189222	2.049e+00	 1.523e-01	0
ENSG00000170348	TMED10	transmembrane emp24-like trafficking protein 10 (yeast) [Source:HGNC Symbol;Acc:HGNC:16998]	protein_coding	9999	 7.9626804	2.048e+00	 1.524e-01	0
ENSG00000114631	PODXL2	podocalyxin-like 2 [Source:HGNC Symbol;Acc:HGNC:17936]	protein_coding	9999	 1.1943621	2.047e+00	 1.525e-01	0
ENSG00000064545	TMEM161A	transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]	protein_coding	-9999	 4.8056100	2.045e+00	 1.527e-01	0
ENSG00000178951	ZBTB7A	zinc finger and BTB domain containing 7A [Source:HGNC Symbol;Acc:HGNC:18078]	protein_coding	9999	 6.2857418	2.043e+00	 1.529e-01	0
ENSG00000075292	ZNF638	zinc finger protein 638 [Source:HGNC Symbol;Acc:HGNC:17894]	protein_coding	-9999	 6.4396315	2.040e+00	 1.532e-01	0
ENSG00000263693	MIR3161	microRNA 3161 [Source:HGNC Symbol;Acc:HGNC:38285]	miRNA	-9999	-3.7682087	2.037e+00	 1.535e-01	0
ENSG00000265393	CTD-2517M22.17		antisense	-9999	-0.9133207	2.036e+00	 1.536e-01	0
ENSG00000173041	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]	protein_coding	9999	 2.7815039	2.033e+00	 1.540e-01	0
ENSG00000165526	RPUSD4	RNA pseudouridylate synthase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25898]	protein_coding	-9999	 4.4688631	2.027e+00	 1.546e-01	0
ENSG00000255046	RP11-297N6.4		lincRNA	-9999	-0.0321057	2.026e+00	 1.547e-01	0
ENSG00000115685	PPP1R7	protein phosphatase 1, regulatory subunit 7 [Source:HGNC Symbol;Acc:HGNC:9295]	protein_coding	-9999	 5.7745285	2.024e+00	 1.549e-01	0
ENSG00000103653	CSK	c-src tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:2444]	protein_coding	9999	 5.9717997	2.023e+00	 1.549e-01	0
ENSG00000264350	SNRPGP2	small nuclear ribonucleoprotein polypeptide G pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:30999]	processed_pseudogene	-9999	 1.3200913	2.023e+00	 1.550e-01	0
ENSG00000214174	AMZ2P1	archaelysin family metallopeptidase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26491]	transcribed_unprocessed_pseudogene	-9999	 2.1797243	2.023e+00	 1.550e-01	0
ENSG00000279265	AC000123.3		TEC	9999	 0.4741377	2.020e+00	 1.552e-01	0
ENSG00000251155	RP11-384K6.4		processed_pseudogene	-9999	-3.7672052	2.020e+00	 1.552e-01	0
ENSG00000157500	APPL1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 [Source:HGNC Symbol;Acc:HGNC:24035]	protein_coding	9999	 5.7209488	2.019e+00	 1.554e-01	0
ENSG00000006125	AP2B1	adaptor-related protein complex 2, beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:563]	protein_coding	9999	 7.9397742	2.018e+00	 1.555e-01	0
ENSG00000091009	RBM27	RNA binding motif protein 27 [Source:HGNC Symbol;Acc:HGNC:29243]	protein_coding	9999	 3.9695930	2.017e+00	 1.556e-01	0
ENSG00000165304	MELK	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	protein_coding	-9999	 5.1657024	2.017e+00	 1.556e-01	0
ENSG00000170917	NUDT6	nudix (nucleoside diphosphate linked moiety X)-type motif 6 [Source:HGNC Symbol;Acc:HGNC:8053]	protein_coding	-9999	 2.8206939	2.015e+00	 1.558e-01	0
ENSG00000170647	TMEM133	transmembrane protein 133 [Source:HGNC Symbol;Acc:HGNC:24033]	protein_coding	-9999	 1.5796657	2.015e+00	 1.558e-01	0
ENSG00000236618	PITPNA-AS1	PITPNA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44116]	antisense	-9999	 1.4867274	2.014e+00	 1.558e-01	0
ENSG00000236263	RP11-263K19.6		antisense	-9999	-2.9093868	2.008e+00	 1.565e-01	0
ENSG00000181915	ADO	2-aminoethanethiol (cysteamine) dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]	protein_coding	9999	 5.0417195	2.002e+00	 1.571e-01	0
ENSG00000120458	MSANTD2	Myb/SANT-like DNA-binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26266]	protein_coding	9999	 4.3866721	2.001e+00	 1.572e-01	0
ENSG00000167549	CORO6	coronin 6 [Source:HGNC Symbol;Acc:HGNC:21356]	protein_coding	9999	 3.3778280	2.001e+00	 1.572e-01	0
ENSG00000168286	THAP11	THAP domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23194]	protein_coding	-9999	 4.6491720	2.001e+00	 1.572e-01	0
ENSG00000168701	TMEM208	transmembrane protein 208 [Source:HGNC Symbol;Acc:HGNC:25015]	protein_coding	-9999	 4.9688829	2.000e+00	 1.573e-01	0
ENSG00000252192	SNORA9	Small nucleolar RNA SNORA9 [Source:RFAM;Acc:RF00411]	snoRNA	9999	-2.2284041	1.999e+00	 1.574e-01	0
ENSG00000176641	RNF152	ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811]	protein_coding	9999	 2.8883983	1.999e+00	 1.574e-01	0
ENSG00000124802	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]	protein_coding	9999	 2.7328391	1.996e+00	 1.577e-01	0
ENSG00000108465	CDK5RAP3	CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673]	protein_coding	-9999	 5.9555598	1.995e+00	 1.578e-01	0
ENSG00000146858	ZC3HAV1L	zinc finger CCCH-type, antiviral 1-like [Source:HGNC Symbol;Acc:HGNC:22423]	protein_coding	9999	 3.0002933	1.993e+00	 1.581e-01	0
ENSG00000127423	AUNIP	aurora kinase A and ninein interacting protein [Source:HGNC Symbol;Acc:HGNC:28363]	protein_coding	9999	 1.2919898	1.992e+00	 1.581e-01	0
ENSG00000114315	HES1	hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]	protein_coding	9999	 3.4107057	1.992e+00	 1.582e-01	0
ENSG00000197808	ZNF461	zinc finger protein 461 [Source:HGNC Symbol;Acc:HGNC:21629]	protein_coding	9999	 1.9832245	1.991e+00	 1.582e-01	0
ENSG00000227081	RP11-543P15.1		processed_pseudogene	9999	 0.3004920	1.981e+00	 1.592e-01	0
ENSG00000180953	ST20	suppressor of tumorigenicity 20 [Source:HGNC Symbol;Acc:HGNC:33520]	protein_coding	-9999	 0.9978739	1.981e+00	 1.593e-01	0
ENSG00000166575	TMEM135	transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]	protein_coding	-9999	 4.7608710	1.979e+00	 1.595e-01	0
ENSG00000151748	SAV1	salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795]	protein_coding	9999	 5.6100234	1.974e+00	 1.600e-01	0
ENSG00000235354	CTA-276O3.4		processed_pseudogene	9999	-2.9983093	1.971e+00	 1.603e-01	0
ENSG00000172824	CES4A	carboxylesterase 4A [Source:HGNC Symbol;Acc:HGNC:26741]	protein_coding	9999	 1.0239436	1.970e+00	 1.605e-01	0
ENSG00000132570	PCBD2	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 [Source:HGNC Symbol;Acc:HGNC:24474]	protein_coding	-9999	 2.8467421	1.969e+00	 1.605e-01	0
ENSG00000273033	RP11-67L2.2		lincRNA	9999	 2.6773249	1.965e+00	 1.610e-01	0
ENSG00000196116	TDRD7	tudor domain containing 7 [Source:HGNC Symbol;Acc:HGNC:30831]	protein_coding	-9999	 3.3259512	1.963e+00	 1.612e-01	0
ENSG00000126215	XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3 [Source:HGNC Symbol;Acc:HGNC:12830]	protein_coding	9999	 4.7105529	1.961e+00	 1.614e-01	0
ENSG00000131378	RFTN1	raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]	protein_coding	9999	 5.2351226	1.961e+00	 1.614e-01	0
ENSG00000197776	KLHDC1	kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]	protein_coding	9999	 1.3677214	1.960e+00	 1.615e-01	0
ENSG00000102763	VWA8	von Willebrand factor A domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29071]	protein_coding	-9999	 4.8357148	1.952e+00	 1.624e-01	0
ENSG00000152942	RAD17	RAD17 homolog (S. pombe) [Source:HGNC Symbol;Acc:HGNC:9807]	protein_coding	9999	 4.2805706	1.948e+00	 1.628e-01	0
ENSG00000160972	PPP1R16A	protein phosphatase 1, regulatory subunit 16A [Source:HGNC Symbol;Acc:HGNC:14941]	protein_coding	-9999	 4.6516156	1.946e+00	 1.630e-01	0
ENSG00000197555	SIPA1L1	signal-induced proliferation-associated 1 like 1 [Source:HGNC Symbol;Acc:HGNC:20284]	protein_coding	-9999	 6.7110577	1.943e+00	 1.634e-01	0
ENSG00000137806	NDUFAF1	NADH dehydrogenase (ubiquinone) complex I, assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]	protein_coding	-9999	 4.4187448	1.942e+00	 1.634e-01	0
ENSG00000074935	TUBE1	tubulin, epsilon 1 [Source:HGNC Symbol;Acc:HGNC:20775]	protein_coding	9999	 3.8683775	1.940e+00	 1.637e-01	0
ENSG00000250479	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:HGNC Symbol;Acc:HGNC:15559]	protein_coding	-9999	 2.9765448	1.936e+00	 1.641e-01	0
ENSG00000244723	ASLP1	argininosuccinate lyase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:747]	unprocessed_pseudogene	-9999	-0.9129812	1.935e+00	 1.643e-01	0
ENSG00000215022	RP1-257A7.4		antisense	-9999	-0.2575706	1.933e+00	 1.644e-01	0
ENSG00000156299	TIAM1	T-cell lymphoma invasion and metastasis 1 [Source:HGNC Symbol;Acc:HGNC:11805]	protein_coding	9999	 4.6864734	1.931e+00	 1.646e-01	0
ENSG00000121481	RNF2	ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]	protein_coding	-9999	 3.8782371	1.930e+00	 1.647e-01	0
ENSG00000198478	SH3BGRL2	SH3 domain binding glutamate-rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]	protein_coding	9999	 2.5018113	1.930e+00	 1.647e-01	0
ENSG00000111786	SRSF9	serine/arginine-rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791]	protein_coding	9999	 7.1103687	1.930e+00	 1.648e-01	0
ENSG00000225808	DNAJC19P5	DnaJ (Hsp40) homolog, subfamily C, member 19 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:45068]	processed_pseudogene	-9999	-2.1260174	1.929e+00	 1.648e-01	0
ENSG00000270157	RP5-894A10.6		sense_intronic	-9999	-0.2167681	1.929e+00	 1.649e-01	0
ENSG00000110906	KCTD10	potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236]	protein_coding	-9999	 6.7993995	1.928e+00	 1.650e-01	0
ENSG00000137185	ZSCAN9	zinc finger and SCAN domain containing 9 [Source:HGNC Symbol;Acc:HGNC:12984]	protein_coding	-9999	 2.6927405	1.927e+00	 1.650e-01	0
ENSG00000171132	PRKCE	protein kinase C, epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	protein_coding	9999	 3.0877930	1.926e+00	 1.652e-01	0
ENSG00000222011	FAM185A	family with sequence similarity 185, member A [Source:HGNC Symbol;Acc:HGNC:22412]	protein_coding	-9999	 2.1390692	1.924e+00	 1.654e-01	0
ENSG00000186010	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13 [Source:HGNC Symbol;Acc:HGNC:17194]	protein_coding	9999	 0.9986698	1.923e+00	 1.655e-01	0
ENSG00000155542	SETD9	SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]	protein_coding	9999	 2.4051542	1.923e+00	 1.656e-01	0
ENSG00000188986	NELFB	negative elongation factor complex member B [Source:HGNC Symbol;Acc:HGNC:24324]	protein_coding	9999	 6.8225881	1.922e+00	 1.656e-01	0
ENSG00000253030	MIR2116	microRNA 2116 [Source:HGNC Symbol;Acc:HGNC:37310]	miRNA	-9999	-3.5838513	1.921e+00	 1.658e-01	0
ENSG00000148384	INPP5E	inositol polyphosphate-5-phosphatase, 72 kDa [Source:HGNC Symbol;Acc:HGNC:21474]	protein_coding	9999	 4.6029760	1.919e+00	 1.659e-01	0
ENSG00000103227	LMF1	lipase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:14154]	protein_coding	-9999	 2.1730335	1.918e+00	 1.661e-01	0
ENSG00000100150	DEPDC5	DEP domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18423]	protein_coding	-9999	 3.6625539	1.917e+00	 1.662e-01	0
ENSG00000211460	TSN	translin [Source:HGNC Symbol;Acc:HGNC:12379]	protein_coding	-9999	 6.0710163	1.915e+00	 1.664e-01	0
ENSG00000252614	RNU6-807P	RNA, U6 small nuclear 807, pseudogene [Source:HGNC Symbol;Acc:HGNC:47770]	snRNA	9999	-3.5099708	1.913e+00	 1.666e-01	0
ENSG00000084070	SMAP2	small ArfGAP2 [Source:HGNC Symbol;Acc:HGNC:25082]	protein_coding	9999	 5.1757053	1.911e+00	 1.669e-01	0
ENSG00000223768	LINC00205	long intergenic non-protein coding RNA 205 [Source:HGNC Symbol;Acc:HGNC:16420]	lincRNA	-9999	 3.8945620	1.906e+00	 1.674e-01	0
ENSG00000169288	MRPL1	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	protein_coding	9999	 4.2405102	1.904e+00	 1.677e-01	0
ENSG00000112679	DUSP22	dual specificity phosphatase 22 [Source:HGNC Symbol;Acc:HGNC:16077]	protein_coding	-9999	 3.6148569	1.903e+00	 1.677e-01	0
ENSG00000198464	ZNF480	zinc finger protein 480 [Source:HGNC Symbol;Acc:HGNC:23305]	protein_coding	9999	 3.6213949	1.903e+00	 1.678e-01	0
ENSG00000067445	TRO	trophinin [Source:HGNC Symbol;Acc:HGNC:12326]	protein_coding	-9999	 2.7402433	1.899e+00	 1.682e-01	0
ENSG00000176087	SLC35A4	solute carrier family 35, member A4 [Source:HGNC Symbol;Acc:HGNC:20753]	protein_coding	9999	 6.1468197	1.897e+00	 1.684e-01	0
ENSG00000163584	RPL22L1	ribosomal protein L22-like 1 [Source:HGNC Symbol;Acc:HGNC:27610]	protein_coding	9999	 5.9344015	1.894e+00	 1.688e-01	0
ENSG00000131732	ZCCHC9	zinc finger, CCHC domain containing 9 [Source:HGNC Symbol;Acc:HGNC:25424]	protein_coding	9999	 4.2990291	1.892e+00	 1.690e-01	0
ENSG00000142166	IFNAR1	interferon (alpha, beta and omega) receptor 1 [Source:HGNC Symbol;Acc:HGNC:5432]	protein_coding	-9999	 5.9520982	1.891e+00	 1.690e-01	0
ENSG00000129292	PHF20L1	PHD finger protein 20-like 1 [Source:HGNC Symbol;Acc:HGNC:24280]	protein_coding	9999	 6.0817989	1.890e+00	 1.692e-01	0
ENSG00000108106	UBE2S	ubiquitin-conjugating enzyme E2S [Source:HGNC Symbol;Acc:HGNC:17895]	protein_coding	-9999	 6.7223045	1.890e+00	 1.692e-01	0
ENSG00000182871	COL18A1	collagen, type XVIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2195]	protein_coding	-9999	 9.1906525	1.890e+00	 1.693e-01	0
ENSG00000173486	FKBP2	FK506 binding protein 2, 13kDa [Source:HGNC Symbol;Acc:HGNC:3718]	protein_coding	9999	 6.0027919	1.889e+00	 1.693e-01	0
ENSG00000143641	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]	protein_coding	9999	 8.7620720	1.889e+00	 1.693e-01	0
ENSG00000259877	RP11-46C24.7		antisense	9999	 1.4670523	1.883e+00	 1.700e-01	0
ENSG00000167524	SGK494	uncharacterized serine/threonine-protein kinase SgK494 [Source:EntrezGene;Acc:124923]	protein_coding	-9999	 2.4025190	1.882e+00	 1.701e-01	0
ENSG00000104897	SF3A2	splicing factor 3a, subunit 2, 66kDa [Source:HGNC Symbol;Acc:HGNC:10766]	protein_coding	-9999	 5.7108225	1.880e+00	 1.703e-01	0
ENSG00000270696	RP11-342K6.1		antisense	-9999	 2.4313652	1.877e+00	 1.706e-01	0
ENSG00000204560	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	protein_coding	-9999	 5.7773805	1.875e+00	 1.709e-01	0
ENSG00000257103	LSM14A	LSM14A, SCD6 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:24489]	protein_coding	9999	 6.5183240	1.875e+00	 1.709e-01	0
ENSG00000227220	RP11-69I8.3		antisense	-9999	-0.8500179	1.869e+00	 1.716e-01	0
ENSG00000170234	PWWP2A	PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]	protein_coding	-9999	 4.3663814	1.868e+00	 1.717e-01	0
ENSG00000276171	AC114498.1		miRNA	-9999	-3.5841341	1.866e+00	 1.719e-01	0
ENSG00000034693	PEX3	peroxisomal biogenesis factor 3 [Source:HGNC Symbol;Acc:HGNC:8858]	protein_coding	9999	 3.2462604	1.866e+00	 1.720e-01	0
ENSG00000116266	STXBP3	syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]	protein_coding	-9999	 5.1167240	1.866e+00	 1.720e-01	0
ENSG00000156017	C9orf41	chromosome 9 open reading frame 41 [Source:HGNC Symbol;Acc:HGNC:23435]	protein_coding	9999	 4.5086380	1.863e+00	 1.723e-01	0
ENSG00000100614	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent, 1A [Source:HGNC Symbol;Acc:HGNC:9275]	protein_coding	9999	 5.4351712	1.859e+00	 1.727e-01	0
ENSG00000251819	RNU6-322P	RNA, U6 small nuclear 322, pseudogene [Source:HGNC Symbol;Acc:HGNC:47285]	snRNA	-9999	-2.1250338	1.859e+00	 1.728e-01	0
ENSG00000112242	E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	protein_coding	-9999	 4.4555704	1.858e+00	 1.729e-01	0
ENSG00000139826	ABHD13	abhydrolase domain containing 13 [Source:HGNC Symbol;Acc:HGNC:20293]	protein_coding	-9999	 3.9494225	1.857e+00	 1.730e-01	0
ENSG00000154473	BUB3	BUB3 mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151]	protein_coding	-9999	 6.9028809	1.857e+00	 1.730e-01	0
ENSG00000277548	RP11-139H15.6		sense_intronic	-9999	-3.3724314	1.851e+00	 1.737e-01	0
ENSG00000105402	NAPA	N-ethylmaleimide-sensitive factor attachment protein, alpha [Source:HGNC Symbol;Acc:HGNC:7641]	protein_coding	-9999	 5.5539959	1.847e+00	 1.742e-01	0
ENSG00000116918	TSNAX	translin-associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	protein_coding	-9999	 4.4567875	1.846e+00	 1.742e-01	0
ENSG00000170989	S1PR1	sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165]	protein_coding	9999	 3.8884677	1.846e+00	 1.743e-01	0
ENSG00000165119	HNRNPK	heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044]	protein_coding	-9999	 9.1035636	1.843e+00	 1.746e-01	0
ENSG00000239467	ERICH2	glutamate-rich 2 [Source:EntrezGene;Acc:285141]	lincRNA	9999	-3.0428778	1.843e+00	 1.747e-01	0
ENSG00000163681	SLMAP	sarcolemma associated protein [Source:HGNC Symbol;Acc:HGNC:16643]	protein_coding	-9999	 5.6635535	1.840e+00	 1.749e-01	0
ENSG00000167995	BEST1	bestrophin 1 [Source:HGNC Symbol;Acc:HGNC:12703]	protein_coding	-9999	 2.3414302	1.840e+00	 1.750e-01	0
ENSG00000124786	SLC35B3	solute carrier family 35 (adenosine 3'-phospho 5'-phosphosulfate transporter), member B3 [Source:HGNC Symbol;Acc:HGNC:21601]	protein_coding	9999	 4.8269311	1.838e+00	 1.752e-01	0
ENSG00000072163	LIMS2	LIM and senescent cell antigen-like domains 2 [Source:HGNC Symbol;Acc:HGNC:16084]	protein_coding	9999	 0.9738795	1.837e+00	 1.753e-01	0
ENSG00000149761	NUDT22	nudix (nucleoside diphosphate linked moiety X)-type motif 22 [Source:HGNC Symbol;Acc:HGNC:28189]	protein_coding	9999	 5.1769188	1.834e+00	 1.757e-01	0
ENSG00000116815	CD58	CD58 molecule [Source:HGNC Symbol;Acc:HGNC:1688]	protein_coding	-9999	 2.4169243	1.830e+00	 1.761e-01	0
ENSG00000113360	DROSHA	drosha, ribonuclease type III [Source:HGNC Symbol;Acc:HGNC:17904]	protein_coding	-9999	 5.7022398	1.829e+00	 1.762e-01	0
ENSG00000064419	TNPO3	transportin 3 [Source:HGNC Symbol;Acc:HGNC:17103]	protein_coding	9999	 6.3270168	1.825e+00	 1.767e-01	0
ENSG00000143156	NME7	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]	protein_coding	9999	 3.7994397	1.824e+00	 1.768e-01	0
ENSG00000169018	FEM1B	fem-1 homolog b (C. elegans) [Source:HGNC Symbol;Acc:HGNC:3649]	protein_coding	-9999	 6.0359674	1.818e+00	 1.775e-01	0
ENSG00000157303	SUSD3	sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]	protein_coding	-9999	 0.6788377	1.817e+00	 1.777e-01	0
ENSG00000200170	Y_RNA	Y RNA [Source:RFAM;Acc:RF00019]	misc_RNA	9999	-0.9473988	1.816e+00	 1.778e-01	0
ENSG00000269001	ZNF818P	zinc finger protein 818, pseudogene [Source:HGNC Symbol;Acc:HGNC:33265]	processed_pseudogene	9999	-0.3508496	1.816e+00	 1.778e-01	0
ENSG00000259863	SH3RF3-AS1	SH3RF3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44168]	lincRNA	-9999	 0.1808867	1.815e+00	 1.779e-01	0
ENSG00000199804	RNA5SP383	RNA, 5S ribosomal pseudogene 383 [Source:HGNC Symbol;Acc:HGNC:43283]	rRNA	9999	-1.6846171	1.814e+00	 1.781e-01	0
ENSG00000221909	FAM200A	family with sequence similarity 200, member A [Source:HGNC Symbol;Acc:HGNC:25401]	protein_coding	9999	 2.7321522	1.813e+00	 1.781e-01	0
ENSG00000267090	AC005789.9		antisense	9999	-2.8907698	1.809e+00	 1.786e-01	0
ENSG00000167967	E4F1	E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121]	protein_coding	9999	 5.0810608	1.804e+00	 1.792e-01	0
ENSG00000252549	RNU6-759P	RNA, U6 small nuclear 759, pseudogene [Source:HGNC Symbol;Acc:HGNC:47722]	snRNA	9999	-3.2099891	1.803e+00	 1.793e-01	0
ENSG00000104835	SARS2	seryl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17697]	protein_coding	-9999	 2.6902229	1.803e+00	 1.793e-01	0
ENSG00000161021	MAML1	mastermind-like 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:13632]	protein_coding	9999	 6.0826033	1.800e+00	 1.797e-01	0
ENSG00000160062	ZBTB8A	zinc finger and BTB domain containing 8A [Source:HGNC Symbol;Acc:HGNC:24172]	protein_coding	-9999	 2.6485082	1.799e+00	 1.799e-01	0
ENSG00000261783	RP11-252K23.2		sense_intronic	9999	-1.1892666	1.791e+00	 1.808e-01	0
ENSG00000137822	TUBGCP4	tubulin, gamma complex associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16691]	protein_coding	-9999	 4.6066183	1.791e+00	 1.808e-01	0
ENSG00000142556	ZNF614	zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]	protein_coding	-9999	 3.0823259	1.789e+00	 1.811e-01	0
ENSG00000048162	NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]	protein_coding	9999	 4.6116705	1.788e+00	 1.812e-01	0
ENSG00000110171	TRIM3	tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]	protein_coding	9999	 4.5760562	1.785e+00	 1.815e-01	0
ENSG00000242485	MRPL20	mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]	protein_coding	-9999	 5.6612562	1.785e+00	 1.816e-01	0
ENSG00000179922	ZNF784	zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]	protein_coding	-9999	 2.7676881	1.784e+00	 1.817e-01	0
ENSG00000252933	RNU6-1223P	RNA, U6 small nuclear 1223, pseudogene [Source:HGNC Symbol;Acc:HGNC:48186]	snRNA	9999	-3.0418814	1.783e+00	 1.818e-01	0
ENSG00000078674	PCM1	pericentriolar material 1 [Source:HGNC Symbol;Acc:HGNC:8727]	protein_coding	9999	 6.9043360	1.783e+00	 1.818e-01	0
ENSG00000243554	AC004967.7		unprocessed_pseudogene	9999	 1.6577639	1.781e+00	 1.820e-01	0
ENSG00000238390	SNORA81	Small nucleolar RNA SNORA81 [Source:RFAM;Acc:RF01241]	snoRNA	9999	-1.3976828	1.781e+00	 1.821e-01	0
ENSG00000130939	UBE4B	ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500]	protein_coding	-9999	 6.1710751	1.779e+00	 1.823e-01	0
ENSG00000200737	Y_RNA	Y RNA [Source:RFAM;Acc:RF00019]	misc_RNA	-9999	-2.8378127	1.778e+00	 1.823e-01	0
ENSG00000176476	CCDC101	coiled-coil domain containing 101 [Source:HGNC Symbol;Acc:HGNC:25156]	protein_coding	9999	 2.8652867	1.777e+00	 1.825e-01	0
ENSG00000076984	MAP2K7	mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]	protein_coding	9999	 5.5409498	1.776e+00	 1.826e-01	0
ENSG00000152684	PELO	pelota homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:8829]	protein_coding	9999	 5.5949199	1.776e+00	 1.826e-01	0
ENSG00000277759	MIR6719	microRNA 6719 [Source:HGNC Symbol;Acc:HGNC:50012]	miRNA	-9999	-3.4209955	1.776e+00	 1.827e-01	0
