gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000137573	SULF1	sulfatase 1 [Source:HGNC Symbol;Acc:HGNC:20391]	protein_coding	-1.779e+00	 3.2118175	4.224e+02	 7.437e-94	 1.433e-92
ENSG00000169855	ROBO1	roundabout, axon guidance receptor, homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:10249]	protein_coding	 1.044e+00	 6.8253542	4.223e+02	 7.799e-94	 1.500e-92
ENSG00000157106	SMG1	SMG1 phosphatidylinositol 3-kinase-related kinase [Source:HGNC Symbol;Acc:HGNC:30045]	protein_coding	 9.045e-01	 7.7673143	4.221e+02	 8.484e-94	 1.629e-92
ENSG00000181045	SLC26A11	solute carrier family 26 (anion exchanger), member 11 [Source:HGNC Symbol;Acc:HGNC:14471]	protein_coding	-1.908e+00	 2.9895232	4.215e+02	 1.129e-93	 2.164e-92
ENSG00000164294	GPX8	glutathione peroxidase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33100]	protein_coding	-1.206e+00	 6.2958096	4.214e+02	 1.235e-93	 2.365e-92
ENSG00000170525	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]	protein_coding	 1.016e+00	 5.4072734	4.211e+02	 1.381e-93	 2.640e-92
ENSG00000114686	MRPL3	mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]	protein_coding	-1.035e+00	 6.0162579	4.210e+02	 1.481e-93	 2.827e-92
ENSG00000092445	TYRO3	TYRO3 protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12446]	protein_coding	-1.517e+00	 3.9729384	4.202e+02	 2.193e-93	 4.181e-92
ENSG00000110092	CCND1	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]	protein_coding	 9.341e-01	 9.0442428	4.199e+02	 2.598e-93	 4.946e-92
ENSG00000173272	MZT2A	mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]	protein_coding	-1.427e+00	 4.7573255	4.197e+02	 2.872e-93	 5.459e-92
ENSG00000133101	CCNA1	cyclin A1 [Source:HGNC Symbol;Acc:HGNC:1577]	protein_coding	-2.538e+00	 2.5465747	4.189e+02	 4.175e-93	 7.925e-92
ENSG00000126351	THRA	thyroid hormone receptor, alpha [Source:HGNC Symbol;Acc:HGNC:11796]	protein_coding	-1.169e+00	 5.2342279	4.181e+02	 6.456e-93	 1.224e-91
ENSG00000133619	KRBA1	KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228]	protein_coding	-1.970e+00	 2.7791939	4.178e+02	 7.256e-93	 1.373e-91
ENSG00000263001	GTF2I	general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659]	protein_coding	-1.027e+00	 5.9777844	4.171e+02	 1.055e-92	 1.994e-91
ENSG00000009413	REV3L	REV3-like, polymerase (DNA directed), zeta, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]	protein_coding	-1.384e+00	 5.9394385	4.166e+02	 1.374e-92	 2.593e-91
ENSG00000184992	BRI3BP	BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]	protein_coding	 1.245e+00	 5.1243994	4.165e+02	 1.392e-92	 2.622e-91
ENSG00000157064	NMNAT2	nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789]	protein_coding	-2.724e+00	 2.0415796	4.156e+02	 2.224e-92	 4.185e-91
ENSG00000143321	HDGF	hepatoma-derived growth factor [Source:HGNC Symbol;Acc:HGNC:4856]	protein_coding	-1.185e+00	 7.7641956	4.156e+02	 2.248e-92	 4.225e-91
ENSG00000250510	GPR162	G protein-coupled receptor 162 [Source:HGNC Symbol;Acc:HGNC:16693]	protein_coding	-3.335e+00	 1.5363163	4.155e+02	 2.313e-92	 4.341e-91
ENSG00000003400	CASP10	caspase 10, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:1500]	protein_coding	-2.321e+00	 2.7803229	4.154e+02	 2.458e-92	 4.605e-91
ENSG00000072952	MRVI1	murine retrovirus integration site 1 homolog [Source:HGNC Symbol;Acc:HGNC:7237]	protein_coding	-5.073e+00	 1.4997950	4.154e+02	 2.490e-92	 4.660e-91
ENSG00000204397	CARD16	caspase recruitment domain family, member 16 [Source:HGNC Symbol;Acc:HGNC:33701]	protein_coding	-1.925e+00	 3.4669829	4.153e+02	 2.531e-92	 4.729e-91
ENSG00000080824	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]	protein_coding	 9.244e-01	10.0377727	4.140e+02	 5.003e-92	 9.335e-91
ENSG00000185745	IFIT1	interferon-induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]	protein_coding	-1.446e+00	 4.3951565	4.137e+02	 5.652e-92	 1.053e-90
ENSG00000143458	GABPB2	GA binding protein transcription factor, beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:28441]	protein_coding	-1.585e+00	 3.8060175	4.135e+02	 6.365e-92	 1.184e-90
ENSG00000141574	SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	protein_coding	-2.363e+00	 2.5649177	4.129e+02	 8.544e-92	 1.587e-90
ENSG00000141458	NPC1	Niemann-Pick disease, type C1 [Source:HGNC Symbol;Acc:HGNC:7897]	protein_coding	 9.697e-01	 6.0716535	4.122e+02	 1.203e-91	 2.232e-90
ENSG00000011198	ABHD5	abhydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21396]	protein_coding	-1.206e+00	 4.9717544	4.119e+02	 1.441e-91	 2.670e-90
ENSG00000160094	ZNF362	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	protein_coding	-1.271e+00	 4.4955937	4.113e+02	 1.894e-91	 3.504e-90
ENSG00000167257	RNF214	ring finger protein 214 [Source:HGNC Symbol;Acc:HGNC:25335]	protein_coding	-1.497e+00	 3.7328505	4.111e+02	 2.090e-91	 3.861e-90
ENSG00000239713	APOBEC3G	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G [Source:HGNC Symbol;Acc:HGNC:17357]	protein_coding	-2.625e+00	 2.1716150	4.110e+02	 2.264e-91	 4.176e-90
ENSG00000087842	PIR	pirin (iron-binding nuclear protein) [Source:HGNC Symbol;Acc:HGNC:30048]	protein_coding	-1.713e+00	 3.2172525	4.106e+02	 2.773e-91	 5.108e-90
ENSG00000133704	IPO8	importin 8 [Source:HGNC Symbol;Acc:HGNC:9853]	protein_coding	-1.040e+00	 6.0433313	4.105e+02	 2.858e-91	 5.258e-90
ENSG00000227946	AC007383.3		lincRNA	-2.824e+00	 1.7225841	4.096e+02	 4.542e-91	 8.343e-90
ENSG00000120549	KIAA1217	KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]	protein_coding	-2.327e+00	 2.6988856	4.095e+02	 4.754e-91	 8.721e-90
ENSG00000033627	ATP6V0A1	ATPase, H+ transporting, lysosomal V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]	protein_coding	 1.049e+00	 5.6772104	4.084e+02	 8.251e-91	 1.511e-89
ENSG00000153048	CARHSP1	calcium regulated heat stable protein 1, 24kDa [Source:HGNC Symbol;Acc:HGNC:17150]	protein_coding	 9.535e-01	 6.5794290	4.080e+02	 1.019e-90	 1.863e-89
ENSG00000120896	SORBS3	sorbin and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30907]	protein_coding	-1.037e+00	 6.7367835	4.078e+02	 1.079e-90	 1.971e-89
ENSG00000010404	IDS	iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]	protein_coding	 1.082e+00	 5.7576189	4.074e+02	 1.335e-90	 2.435e-89
ENSG00000074964	ARHGEF10L	Rho guanine nucleotide exchange factor (GEF) 10-like [Source:HGNC Symbol;Acc:HGNC:25540]	protein_coding	-1.642e+00	 3.5539719	4.073e+02	 1.450e-90	 2.641e-89
ENSG00000112992	NNT	nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]	protein_coding	-1.035e+00	 5.6549410	4.066e+02	 2.042e-90	 3.715e-89
ENSG00000173727	CMB9-22P13.1		lincRNA	 2.192e+00	 2.2292906	4.060e+02	 2.683e-90	 4.874e-89
ENSG00000204219	TCEA3	transcription elongation factor A (SII), 3 [Source:HGNC Symbol;Acc:HGNC:11615]	protein_coding	-2.844e+00	 2.1671042	4.055e+02	 3.470e-90	 6.293e-89
ENSG00000142798	HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]	protein_coding	 1.066e+00	10.0929029	4.048e+02	 4.911e-90	 8.896e-89
ENSG00000164611	PTTG1	pituitary tumor-transforming 1 [Source:HGNC Symbol;Acc:HGNC:9690]	protein_coding	-1.192e+00	 5.5691863	4.047e+02	 5.323e-90	 9.629e-89
ENSG00000135473	PAN2	PAN2 poly(A) specific ribonuclease subunit [Source:HGNC Symbol;Acc:HGNC:20074]	protein_coding	-1.061e+00	 5.2544922	4.046e+02	 5.362e-90	 9.686e-89
ENSG00000159363	ATP13A2	ATPase type 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]	protein_coding	 1.281e+00	 6.5453608	4.046e+02	 5.400e-90	 9.741e-89
ENSG00000003137	CYP26B1	cytochrome P450, family 26, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:20581]	protein_coding	-3.138e+00	 1.9231015	4.046e+02	 5.422e-90	 9.767e-89
ENSG00000139629	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4128]	protein_coding	-1.564e+00	 3.6789854	4.045e+02	 5.840e-90	 1.051e-88
ENSG00000133142	TCEAL4	transcription elongation factor A (SII)-like 4 [Source:HGNC Symbol;Acc:HGNC:26121]	protein_coding	-1.312e+00	 6.0107174	4.044e+02	 6.199e-90	 1.114e-88
ENSG00000245532	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:30815]	lincRNA	 1.251e+00	10.8305853	4.017e+02	 2.315e-89	 4.152e-88
ENSG00000120738	EGR1	early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]	protein_coding	 3.717e+00	 5.5508415	4.014e+02	 2.663e-89	 4.770e-88
ENSG00000065989	PDE4A	phosphodiesterase 4A, cAMP-specific [Source:HGNC Symbol;Acc:HGNC:8780]	protein_coding	-1.394e+00	 4.1265991	4.012e+02	 2.993e-89	 5.355e-88
ENSG00000229809	ZNF688	zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]	protein_coding	-1.824e+00	 3.0973281	4.010e+02	 3.353e-89	 5.990e-88
ENSG00000099256	PRTFDC1	phosphoribosyl transferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23333]	protein_coding	-2.091e+00	 2.8934332	3.999e+02	 5.763e-89	 1.028e-87
ENSG00000164104	HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	protein_coding	-9.447e-01	 6.4064581	3.993e+02	 7.809e-89	 1.391e-87
ENSG00000056558	TRAF1	TNF receptor-associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]	protein_coding	-1.950e+00	 2.6764847	3.993e+02	 7.916e-89	 1.409e-87
ENSG00000147316	MCPH1	microcephalin 1 [Source:HGNC Symbol;Acc:HGNC:6954]	protein_coding	-1.761e+00	 3.2785266	3.992e+02	 8.040e-89	 1.429e-87
ENSG00000073331	ALPK1	alpha-kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]	protein_coding	-1.384e+00	 4.1298384	3.984e+02	 1.228e-88	 2.179e-87
ENSG00000147027	TMEM47	transmembrane protein 47 [Source:HGNC Symbol;Acc:HGNC:18515]	protein_coding	 1.037e+00	 5.4472931	3.982e+02	 1.366e-88	 2.421e-87
ENSG00000197122	SRC	SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]	protein_coding	-1.260e+00	 4.6613567	3.982e+02	 1.388e-88	 2.457e-87
ENSG00000006007	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	protein_coding	 9.521e-01	 6.2352409	3.979e+02	 1.546e-88	 2.732e-87
ENSG00000125170	DOK4	docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]	protein_coding	-1.085e+00	 5.3371536	3.979e+02	 1.557e-88	 2.748e-87
ENSG00000126860	EVI2A	ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499]	protein_coding	-5.544e+00	 1.1309089	3.979e+02	 1.573e-88	 2.772e-87
ENSG00000049449	RCN1	reticulocalbin 1, EF-hand calcium binding domain [Source:HGNC Symbol;Acc:HGNC:9934]	protein_coding	-9.287e-01	 7.8718801	3.976e+02	 1.813e-88	 3.191e-87
ENSG00000033100	CHPF2	chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]	protein_coding	 1.014e+00	 7.4958642	3.975e+02	 1.950e-88	 3.427e-87
ENSG00000197536	C5orf56	chromosome 5 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:33838]	protein_coding	-2.627e+00	 2.1528231	3.971e+02	 2.411e-88	 4.232e-87
ENSG00000084234	APLP2	amyloid beta (A4) precursor-like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]	protein_coding	 8.177e-01	 8.9321336	3.968e+02	 2.787e-88	 4.886e-87
ENSG00000165821	SALL2	spalt-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]	protein_coding	-2.593e+00	 2.1432252	3.967e+02	 2.847e-88	 4.984e-87
ENSG00000166741	NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	protein_coding	-9.438e-01	 7.2414519	3.965e+02	 3.110e-88	 5.437e-87
ENSG00000117586	TNFSF4	tumor necrosis factor (ligand) superfamily, member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	protein_coding	-2.065e+00	 2.9328000	3.965e+02	 3.219e-88	 5.621e-87
ENSG00000264364	DYNLL2	dynein, light chain, LC8-type 2 [Source:HGNC Symbol;Acc:HGNC:24596]	protein_coding	 1.008e+00	 7.1845683	3.957e+02	 4.776e-88	 8.327e-87
ENSG00000130303	BST2	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]	protein_coding	-2.362e+00	 3.0142957	3.944e+02	 9.091e-88	 1.583e-86
ENSG00000203814	HIST2H2BF	histone cluster 2, H2bf [Source:HGNC Symbol;Acc:HGNC:24700]	protein_coding	 3.317e+00	 1.1176732	3.941e+02	 1.042e-87	 1.811e-86
ENSG00000177565	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1 [Source:HGNC Symbol;Acc:HGNC:29529]	protein_coding	-1.238e+00	 6.1987977	3.939e+02	 1.155e-87	 2.006e-86
ENSG00000105993	DNAJB6	DnaJ (Hsp40) homolog, subfamily B, member 6 [Source:HGNC Symbol;Acc:HGNC:14888]	protein_coding	 9.340e-01	 6.6869746	3.938e+02	 1.209e-87	 2.096e-86
ENSG00000108523	RNF167	ring finger protein 167 [Source:HGNC Symbol;Acc:HGNC:24544]	protein_coding	-1.099e+00	 5.5056202	3.936e+02	 1.380e-87	 2.391e-86
ENSG00000198963	RORB	RAR-related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	protein_coding	-4.280e+00	 1.7905547	3.934e+02	 1.493e-87	 2.583e-86
ENSG00000150540	HNMT	histamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:5028]	protein_coding	-3.254e+00	 2.2934901	3.927e+02	 2.139e-87	 3.696e-86
ENSG00000125945	ZNF436	zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]	protein_coding	-1.778e+00	 4.3440204	3.921e+02	 2.885e-87	 4.977e-86
ENSG00000152413	HOMER1	homer homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17512]	protein_coding	 1.414e+00	 3.8283248	3.921e+02	 2.926e-87	 5.041e-86
ENSG00000070404	FSTL3	follistatin-like 3 (secreted glycoprotein) [Source:HGNC Symbol;Acc:HGNC:3973]	protein_coding	 1.030e+00	 6.9733654	3.920e+02	 2.975e-87	 5.119e-86
ENSG00000185215	TNFAIP2	tumor necrosis factor, alpha-induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]	protein_coding	-1.027e+00	 5.7548076	3.918e+02	 3.315e-87	 5.697e-86
ENSG00000157483	MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]	protein_coding	 8.913e-01	 6.3759529	3.917e+02	 3.593e-87	 6.166e-86
ENSG00000117632	STMN1	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	protein_coding	-1.039e+00	 6.6242588	3.915e+02	 3.875e-87	 6.642e-86
ENSG00000082458	DLG3	discs, large homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2902]	protein_coding	-1.830e+00	 3.1791503	3.913e+02	 4.349e-87	 7.444e-86
ENSG00000132846	ZBED3	zinc finger, BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711]	protein_coding	-2.043e+00	 2.4021608	3.909e+02	 5.182e-87	 8.859e-86
ENSG00000142279	WTIP	Wilms tumor 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:20964]	protein_coding	 1.248e+00	 5.0324718	3.902e+02	 7.358e-87	 1.256e-85
ENSG00000165671	NSD1	nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234]	protein_coding	-9.012e-01	 6.8824528	3.896e+02	 1.017e-86	 1.733e-85
ENSG00000248698	LINC01085	long intergenic non-protein coding RNA 1085 [Source:HGNC Symbol;Acc:HGNC:27198]	lincRNA	-5.268e+00	 0.8690718	3.889e+02	 1.441e-86	 2.453e-85
ENSG00000225663	FAM195B	family with sequence similarity 195, member B [Source:HGNC Symbol;Acc:HGNC:28007]	protein_coding	 1.306e+00	 6.9640379	3.887e+02	 1.615e-86	 2.746e-85
ENSG00000136824	SMC2	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	protein_coding	-1.001e+00	 5.8987556	3.883e+02	 1.955e-86	 3.321e-85
ENSG00000082014	SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:HGNC Symbol;Acc:HGNC:11108]	protein_coding	-1.480e+00	 3.7881166	3.873e+02	 3.228e-86	 5.475e-85
ENSG00000168306	ACOX2	acyl-CoA oxidase 2, branched chain [Source:HGNC Symbol;Acc:HGNC:120]	protein_coding	-3.198e+00	 1.5583868	3.871e+02	 3.563e-86	 6.035e-85
ENSG00000167925	GHDC	GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]	protein_coding	-1.283e+00	 4.1988337	3.860e+02	 6.081e-86	 1.029e-84
ENSG00000140262	TCF12	transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11623]	protein_coding	-1.052e+00	 6.1590457	3.854e+02	 8.355e-86	 1.412e-84
ENSG00000171617	ENC1	ectodermal-neural cortex 1 (with BTB domain) [Source:HGNC Symbol;Acc:HGNC:3345]	protein_coding	 1.423e+00	 5.6804945	3.852e+02	 9.216e-86	 1.555e-84
ENSG00000119383	PPP2R4	protein phosphatase 2A activator, regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:9308]	protein_coding	-1.080e+00	 6.8105290	3.851e+02	 9.465e-86	 1.595e-84
ENSG00000100983	GSS	glutathione synthetase [Source:HGNC Symbol;Acc:HGNC:4624]	protein_coding	 1.014e+00	 6.5152438	3.850e+02	 1.020e-85	 1.716e-84
ENSG00000213853	EMP2	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	protein_coding	-1.070e+00	 5.1175271	3.842e+02	 1.521e-85	 2.556e-84
ENSG00000275342	SGK223;	Tyrosine-protein kinase SgK223  [Source:UniProtKB/Swiss-Prot;Acc:Q86YV5]	protein_coding	-1.164e+00	 4.8845714	3.841e+02	 1.619e-85	 2.719e-84
ENSG00000104728	ARHGEF10	Rho guanine nucleotide exchange factor (GEF) 10 [Source:HGNC Symbol;Acc:HGNC:14103]	protein_coding	 9.688e-01	 6.1746942	3.839e+02	 1.754e-85	 2.940e-84
ENSG00000219481	NBPF1	neuroblastoma breakpoint family, member 1 [Source:HGNC Symbol;Acc:HGNC:26088]	protein_coding	 1.085e+00	 4.9870851	3.836e+02	 2.030e-85	 3.400e-84
ENSG00000188921	PTPLAD2	protein tyrosine phosphatase-like A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20920]	protein_coding	-2.239e+00	 2.8324436	3.825e+02	 3.493e-85	 5.841e-84
ENSG00000181222	POLR2A	polymerase (RNA) II (DNA directed) polypeptide A, 220kDa [Source:HGNC Symbol;Acc:HGNC:9187]	protein_coding	 8.514e-01	 8.7789344	3.824e+02	 3.710e-85	 6.196e-84
ENSG00000105953	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide) [Source:HGNC Symbol;Acc:HGNC:8124]	protein_coding	 1.021e+00	 8.0249468	3.823e+02	 3.881e-85	 6.474e-84
ENSG00000129675	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 [Source:HGNC Symbol;Acc:HGNC:685]	protein_coding	-1.776e+00	 3.4548690	3.823e+02	 3.952e-85	 6.583e-84
ENSG00000007384	RHBDF1	rhomboid 5 homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:20561]	protein_coding	 9.821e-01	 6.8993455	3.817e+02	 5.261e-85	 8.753e-84
ENSG00000196502	SULT1A1	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1 [Source:HGNC Symbol;Acc:HGNC:11453]	protein_coding	-1.964e+00	 2.8881188	3.817e+02	 5.436e-85	 9.033e-84
ENSG00000140961	OSGIN1	oxidative stress induced growth inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30093]	protein_coding	 1.674e+00	 4.7379351	3.813e+02	 6.336e-85	 1.051e-83
ENSG00000165757	KIAA1462	KIAA1462 [Source:HGNC Symbol;Acc:HGNC:29283]	protein_coding	-1.058e+00	 5.7437148	3.812e+02	 6.927e-85	 1.148e-83
ENSG00000067225	PKM	pyruvate kinase, muscle [Source:HGNC Symbol;Acc:HGNC:9021]	protein_coding	 7.326e-01	11.0458764	3.810e+02	 7.602e-85	 1.258e-83
ENSG00000118193	KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	protein_coding	-1.114e+00	 5.3899328	3.810e+02	 7.693e-85	 1.272e-83
ENSG00000125430	HS3ST3B1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]	protein_coding	 1.125e+00	 4.8413656	3.809e+02	 7.864e-85	 1.298e-83
ENSG00000135679	MDM2	MDM2 proto-oncogene, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:6973]	protein_coding	-9.747e-01	 6.7680332	3.807e+02	 8.645e-85	 1.426e-83
ENSG00000224897	POT1-AS1	POT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49459]	antisense	-2.794e+00	 1.9376196	3.807e+02	 8.917e-85	 1.469e-83
ENSG00000124357	NAGK	N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174]	protein_coding	 9.323e-01	 6.5478849	3.803e+02	 1.093e-84	 1.798e-83
ENSG00000138640	FAM13A	family with sequence similarity 13, member A [Source:HGNC Symbol;Acc:HGNC:19367]	protein_coding	-1.255e+00	 4.6071741	3.796e+02	 1.536e-84	 2.524e-83
ENSG00000105612	DNASE2	deoxyribonuclease II, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]	protein_coding	-1.285e+00	 4.2466770	3.795e+02	 1.596e-84	 2.619e-83
ENSG00000155016	CYP2U1	cytochrome P450, family 2, subfamily U, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:20582]	protein_coding	 1.203e+00	 4.2765733	3.794e+02	 1.645e-84	 2.695e-83
ENSG00000103066	PLA2G15	phospholipase A2, group XV [Source:HGNC Symbol;Acc:HGNC:17163]	protein_coding	 1.345e+00	 5.0568889	3.794e+02	 1.665e-84	 2.726e-83
ENSG00000100564	PIGH	phosphatidylinositol glycan anchor biosynthesis, class H [Source:HGNC Symbol;Acc:HGNC:8964]	protein_coding	 1.366e+00	 3.6266068	3.794e+02	 1.683e-84	 2.750e-83
ENSG00000177606	JUN	jun proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6204]	protein_coding	 9.675e-01	 6.9680441	3.791e+02	 2.002e-84	 3.269e-83
ENSG00000110852	CLEC2B	C-type lectin domain family 2, member B [Source:HGNC Symbol;Acc:HGNC:2053]	protein_coding	-1.826e+00	 3.4846765	3.789e+02	 2.150e-84	 3.506e-83
ENSG00000112559	MDFI	MyoD family inhibitor [Source:HGNC Symbol;Acc:HGNC:6967]	protein_coding	-3.708e+00	 1.5338014	3.789e+02	 2.165e-84	 3.525e-83
ENSG00000163820	FYCO1	FYVE and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14673]	protein_coding	-1.074e+00	 5.5870671	3.788e+02	 2.323e-84	 3.778e-83
ENSG00000130956	HABP4	hyaluronan binding protein 4 [Source:HGNC Symbol;Acc:HGNC:17062]	protein_coding	 1.230e+00	 4.7126168	3.784e+02	 2.771e-84	 4.501e-83
ENSG00000010292	NCAPD2	non-SMC condensin I complex, subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305]	protein_coding	-9.303e-01	 7.4777750	3.783e+02	 2.934e-84	 4.760e-83
ENSG00000139899	CBLN3	cerebellin 3 precursor [Source:HGNC Symbol;Acc:HGNC:20146]	protein_coding	-3.184e+00	 2.1388354	3.783e+02	 2.964e-84	 4.802e-83
ENSG00000149485	FADS1	fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]	protein_coding	 8.004e-01	 8.4864930	3.747e+02	 1.758e-83	 2.844e-82
ENSG00000181885	CLDN7	claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]	protein_coding	-3.870e+00	 1.0750554	3.737e+02	 2.860e-83	 4.623e-82
ENSG00000133318	RTN3	reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469]	protein_coding	 8.601e-01	 7.0670601	3.737e+02	 2.899e-83	 4.680e-82
ENSG00000112514	CUTA	cutA divalent cation tolerance homolog (E. coli) [Source:HGNC Symbol;Acc:HGNC:21101]	protein_coding	-1.248e+00	 6.0446624	3.733e+02	 3.497e-83	 5.639e-82
ENSG00000117394	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	protein_coding	 1.278e+00	 5.0631570	3.731e+02	 3.917e-83	 6.307e-82
ENSG00000140521	POLG	polymerase (DNA directed), gamma [Source:HGNC Symbol;Acc:HGNC:9179]	protein_coding	 1.065e+00	 7.2310269	3.731e+02	 4.016e-83	 6.460e-82
ENSG00000250961	CTD-2023N9.1		antisense	-6.612e+00	 0.8045359	3.729e+02	 4.372e-83	 7.023e-82
ENSG00000175166	PSMD2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2 [Source:HGNC Symbol;Acc:HGNC:9559]	protein_coding	 9.445e-01	 9.0363877	3.728e+02	 4.486e-83	 7.198e-82
ENSG00000101194	SLC17A9	solute carrier family 17 (vesicular nucleotide transporter), member 9 [Source:HGNC Symbol;Acc:HGNC:16192]	protein_coding	-1.202e+00	 5.1122926	3.725e+02	 5.448e-83	 8.730e-82
