gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000269893	SNHG8	small nucleolar RNA host gene 8 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:33098]	lincRNA	 1.569e+00	 5.658843	4.736e+02	5.386e-105	1.435e-103
ENSG00000197852	FAM212B	family with sequence similarity 212, member B [Source:HGNC Symbol;Acc:HGNC:28045]	protein_coding	-1.110e+00	 5.052697	4.725e+02	9.300e-105	2.474e-103
ENSG00000124006	OBSL1	obscurin-like 1 [Source:HGNC Symbol;Acc:HGNC:29092]	protein_coding	-1.228e+00	 5.942959	4.721e+02	1.127e-104	2.992e-103
ENSG00000173545	ZNF622	zinc finger protein 622 [Source:HGNC Symbol;Acc:HGNC:30958]	protein_coding	 1.015e+00	 5.761578	4.712e+02	1.773e-104	4.696e-103
ENSG00000128165	ADM2	adrenomedullin 2 [Source:HGNC Symbol;Acc:HGNC:28898]	protein_coding	 9.937e-01	 6.424692	4.700e+02	3.176e-104	8.397e-103
ENSG00000133398	MED10	mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]	protein_coding	 1.140e+00	 5.395234	4.692e+02	4.850e-104	1.280e-102
ENSG00000137573	SULF1	sulfatase 1 [Source:HGNC Symbol;Acc:HGNC:20391]	protein_coding	 1.496e+00	 5.216069	4.673e+02	1.241e-103	3.267e-102
ENSG00000224032	EPB41L4A-AS1	EPB41L4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30749]	lincRNA	 1.178e+00	 5.360227	4.665e+02	1.845e-103	4.848e-102
ENSG00000133026	MYH10	myosin, heavy chain 10, non-muscle [Source:HGNC Symbol;Acc:HGNC:7568]	protein_coding	-1.608e+00	 8.543421	4.654e+02	3.212e-103	8.424e-102
ENSG00000120913	PDLIM2	PDZ and LIM domain 2 (mystique) [Source:HGNC Symbol;Acc:HGNC:13992]	protein_coding	-1.362e+00	 4.906134	4.652e+02	3.539e-103	9.262e-102
ENSG00000138829	FBN2	fibrillin 2 [Source:HGNC Symbol;Acc:HGNC:3604]	protein_coding	 1.588e+00	10.510370	4.652e+02	3.639e-103	9.505e-102
ENSG00000014216	CAPN1	calpain 1, (mu/I) large subunit [Source:HGNC Symbol;Acc:HGNC:1476]	protein_coding	-1.170e+00	 6.747744	4.651e+02	3.717e-103	9.689e-102
ENSG00000054598	FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	protein_coding	 1.713e+00	 3.899519	4.645e+02	5.043e-103	1.312e-101
ENSG00000128872	TMOD2	tropomodulin 2 (neuronal) [Source:HGNC Symbol;Acc:HGNC:11872]	protein_coding	-1.608e+00	 4.807541	4.642e+02	5.793e-103	1.504e-101
ENSG00000120063	GNA13	guanine nucleotide binding protein (G protein), alpha 13 [Source:HGNC Symbol;Acc:HGNC:4381]	protein_coding	 9.488e-01	 6.664958	4.625e+02	1.373e-102	3.558e-101
ENSG00000148773	MKI67	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]	protein_coding	-4.163e+00	 3.238159	4.620e+02	1.758e-102	4.546e-101
ENSG00000172346	CSDC2	cold shock domain containing C2, RNA binding [Source:HGNC Symbol;Acc:HGNC:30359]	protein_coding	-2.926e+00	 2.205794	4.616e+02	2.179e-102	5.625e-101
ENSG00000104447	TRPS1	trichorhinophalangeal syndrome I [Source:HGNC Symbol;Acc:HGNC:12340]	protein_coding	 9.791e-01	 6.077421	4.609e+02	3.083e-102	7.941e-101
ENSG00000088280	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]	protein_coding	-1.012e+00	 6.111319	4.607e+02	3.468e-102	8.915e-101
ENSG00000167641	PPP1R14A	protein phosphatase 1, regulatory (inhibitor) subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]	protein_coding	-2.364e+00	 4.701261	4.583e+02	1.147e-101	2.944e-100
ENSG00000152894	PTPRK	protein tyrosine phosphatase, receptor type, K [Source:HGNC Symbol;Acc:HGNC:9674]	protein_coding	 1.087e+00	 6.806885	4.572e+02	1.932e-101	4.947e-100
ENSG00000180917	CMTR2	cap methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25635]	protein_coding	 1.131e+00	 5.381397	4.572e+02	1.972e-101	5.039e-100
ENSG00000074219	TEAD2	TEA domain family member 2 [Source:HGNC Symbol;Acc:HGNC:11715]	protein_coding	-1.217e+00	 4.924985	4.568e+02	2.441e-101	6.227e-100
ENSG00000047932	GOPC	golgi-associated PDZ and coiled-coil motif containing [Source:HGNC Symbol;Acc:HGNC:17643]	protein_coding	 1.094e+00	 6.799479	4.566e+02	2.605e-101	6.632e-100
ENSG00000174080	CTSF	cathepsin F [Source:HGNC Symbol;Acc:HGNC:2531]	protein_coding	-1.266e+00	 6.208203	4.565e+02	2.767e-101	7.030e-100
ENSG00000134717	BTF3L4	basic transcription factor 3-like 4 [Source:HGNC Symbol;Acc:HGNC:30547]	protein_coding	 9.994e-01	 6.238405	4.559e+02	3.768e-101	9.556e-100
ENSG00000079257	LXN	latexin [Source:HGNC Symbol;Acc:HGNC:13347]	protein_coding	-2.031e+00	 3.532107	4.555e+02	4.517e-101	 1.143e-99
ENSG00000010704	HFE	hemochromatosis [Source:HGNC Symbol;Acc:HGNC:4886]	protein_coding	-1.687e+00	 3.487390	4.554e+02	4.734e-101	 1.196e-99
ENSG00000173805	HAP1	huntingtin-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4812]	protein_coding	-3.060e+00	 1.948793	4.535e+02	1.243e-100	 3.134e-99
ENSG00000173599	PC	pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]	protein_coding	-1.323e+00	 4.803548	4.521e+02	2.537e-100	 6.385e-99
ENSG00000147155	EBP	emopamil binding protein (sterol isomerase) [Source:HGNC Symbol;Acc:HGNC:3133]	protein_coding	-1.315e+00	 4.551130	4.506e+02	5.275e-100	 1.325e-98
ENSG00000101400	SNTA1	syntrophin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167]	protein_coding	-1.361e+00	 4.672520	4.504e+02	6.028e-100	 1.511e-98
ENSG00000101782	RIOK3	RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]	protein_coding	 9.693e-01	 6.517037	4.500e+02	7.104e-100	 1.777e-98
ENSG00000171345	KRT19	keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]	protein_coding	-4.392e+00	 1.702504	4.494e+02	9.605e-100	 2.398e-98
ENSG00000154930	ACSS1	acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]	protein_coding	-1.324e+00	 5.030955	4.491e+02	 1.142e-99	 2.846e-98
ENSG00000197183	NOL4L	nucleolar protein 4-like [Source:HGNC Symbol;Acc:HGNC:16106]	protein_coding	-1.515e+00	 4.078032	4.488e+02	 1.302e-99	 3.240e-98
ENSG00000006451	RALA	v-ral simian leukemia viral oncogene homolog A (ras related) [Source:HGNC Symbol;Acc:HGNC:9839]	protein_coding	 1.030e+00	 7.892383	4.486e+02	 1.461e-99	 3.628e-98
ENSG00000196549	MME	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]	protein_coding	 1.138e+00	 7.083791	4.481e+02	 1.841e-99	 4.563e-98
ENSG00000143819	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic) [Source:HGNC Symbol;Acc:HGNC:3401]	protein_coding	-1.668e+00	 5.499507	4.480e+02	 2.009e-99	 4.970e-98
ENSG00000171848	RRM2	ribonucleotide reductase M2 [Source:HGNC Symbol;Acc:HGNC:10452]	protein_coding	-4.113e+00	 2.129261	4.478e+02	 2.163e-99	 5.341e-98
ENSG00000137831	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]	protein_coding	-1.006e+00	 7.595891	4.473e+02	 2.752e-99	 6.781e-98
ENSG00000185033	SEMA4B	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B [Source:HGNC Symbol;Acc:HGNC:10730]	protein_coding	-1.491e+00	 4.960829	4.470e+02	 3.324e-99	 8.174e-98
ENSG00000082014	SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:HGNC Symbol;Acc:HGNC:11108]	protein_coding	-1.103e+00	 5.361928	4.455e+02	 6.857e-99	 1.683e-97
ENSG00000172465	TCEAL1	transcription elongation factor A (SII)-like 1 [Source:HGNC Symbol;Acc:HGNC:11616]	protein_coding	-1.601e+00	 4.468488	4.453e+02	 7.664e-99	 1.875e-97
ENSG00000005884	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) [Source:HGNC Symbol;Acc:HGNC:6139]	protein_coding	-1.487e+00	 7.151340	4.453e+02	 7.668e-99	 1.875e-97
ENSG00000113161	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:5006]	protein_coding	-1.138e+00	 6.446724	4.438e+02	 1.628e-98	 3.974e-97
ENSG00000148700	ADD3	adducin 3 (gamma) [Source:HGNC Symbol;Acc:HGNC:245]	protein_coding	-9.727e-01	 7.677436	4.426e+02	 2.995e-98	 7.296e-97
ENSG00000104635	SLC39A14	solute carrier family 39 (zinc transporter), member 14 [Source:HGNC Symbol;Acc:HGNC:20858]	protein_coding	 1.097e+00	 7.370371	4.420e+02	 3.910e-98	 9.509e-97
ENSG00000179954	SSC5D	scavenger receptor cysteine rich family, 5 domains [Source:HGNC Symbol;Acc:HGNC:26641]	protein_coding	-1.308e+00	 5.831110	4.395e+02	 1.378e-97	 3.345e-96
ENSG00000041357	PSMA4	proteasome (prosome, macropain) subunit, alpha type, 4 [Source:HGNC Symbol;Acc:HGNC:9533]	protein_coding	 1.006e+00	 7.046577	4.383e+02	 2.538e-97	 6.149e-96
ENSG00000137507	LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	protein_coding	-1.540e+00	 5.349418	4.378e+02	 3.216e-97	 7.777e-96
ENSG00000134324	LPIN1	lipin 1 [Source:HGNC Symbol;Acc:HGNC:13345]	protein_coding	-1.424e+00	 6.628380	4.377e+02	 3.500e-97	 8.448e-96
ENSG00000204264	PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 [Source:HGNC Symbol;Acc:HGNC:9545]	protein_coding	 9.462e-01	 6.010941	4.359e+02	 8.429e-97	 2.031e-95
ENSG00000136826	KLF4	Kruppel-like factor 4 (gut) [Source:HGNC Symbol;Acc:HGNC:6348]	protein_coding	 1.076e+00	 6.122060	4.354e+02	 1.089e-96	 2.619e-95
ENSG00000071246	VASH1	vasohibin 1 [Source:HGNC Symbol;Acc:HGNC:19964]	protein_coding	-1.296e+00	 5.044629	4.353e+02	 1.127e-96	 2.707e-95
ENSG00000136868	SLC31A1	solute carrier family 31 (copper transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11016]	protein_coding	 1.139e+00	 7.099481	4.349e+02	 1.427e-96	 3.420e-95
ENSG00000275993	CH507-42P11.8		protein_coding	 2.367e+00	 2.973989	4.343e+02	 1.843e-96	 4.409e-95
ENSG00000111275	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:404]	protein_coding	-1.025e+00	 6.251036	4.337e+02	 2.485e-96	 5.932e-95
ENSG00000129219	PLD2	phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]	protein_coding	-1.244e+00	 4.409898	4.327e+02	 4.154e-96	 9.900e-95
ENSG00000181444	ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	protein_coding	-2.268e+00	 3.598366	4.325e+02	 4.630e-96	 1.101e-94
ENSG00000147383	NSDHL	NAD(P) dependent steroid dehydrogenase-like [Source:HGNC Symbol;Acc:HGNC:13398]	protein_coding	-1.416e+00	 4.288459	4.323e+02	 5.061e-96	 1.202e-94
ENSG00000157150	TIMP4	TIMP metallopeptidase inhibitor 4 [Source:HGNC Symbol;Acc:HGNC:11823]	protein_coding	-1.858e+00	 3.442389	4.323e+02	 5.080e-96	 1.204e-94
ENSG00000127314	RAP1B	RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]	protein_coding	 1.064e+00	 7.153057	4.319e+02	 6.336e-96	 1.499e-94
ENSG00000196535	MYO18A	myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]	protein_coding	-1.073e+00	 5.371570	4.309e+02	 1.044e-95	 2.465e-94
ENSG00000187605	TET3	tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]	protein_coding	 1.000e+00	 5.717019	4.309e+02	 1.053e-95	 2.483e-94
ENSG00000102038	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]	protein_coding	-1.066e+00	 5.625160	4.302e+02	 1.452e-95	 3.416e-94
ENSG00000106823	ECM2	extracellular matrix protein 2, female organ and adipocyte specific [Source:HGNC Symbol;Acc:HGNC:3154]	protein_coding	-1.798e+00	 3.643962	4.301e+02	 1.525e-95	 3.582e-94
ENSG00000135821	GLUL	glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]	protein_coding	-9.247e-01	 7.112493	4.298e+02	 1.763e-95	 4.134e-94
ENSG00000149428	HYOU1	hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931]	protein_coding	 1.625e+00	 8.615262	4.290e+02	 2.721e-95	 6.368e-94
ENSG00000059758	CDK17	cyclin-dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]	protein_coding	 1.148e+00	 5.819211	4.285e+02	 3.532e-95	 8.253e-94
ENSG00000114784	EIF1B	eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792]	protein_coding	 9.758e-01	 5.605065	4.280e+02	 4.329e-95	 1.009e-93
ENSG00000101347	SAMHD1	SAM domain and HD domain 1 [Source:HGNC Symbol;Acc:HGNC:15925]	protein_coding	-1.049e+00	 5.208451	4.274e+02	 6.021e-95	 1.402e-93
ENSG00000197380	DACT3	dishevelled-binding antagonist of beta-catenin 3 [Source:HGNC Symbol;Acc:HGNC:30745]	protein_coding	-1.371e+00	 4.295115	4.265e+02	 9.351e-95	 2.173e-93
ENSG00000124216	SNAI1	snail family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:11128]	protein_coding	-1.371e+00	 4.021716	4.264e+02	 1.012e-94	 2.347e-93
ENSG00000165997	ARL5B	ADP-ribosylation factor-like 5B [Source:HGNC Symbol;Acc:HGNC:23052]	protein_coding	 1.211e+00	 5.379102	4.262e+02	 1.098e-94	 2.543e-93
ENSG00000134108	ARL8B	ADP-ribosylation factor-like 8B [Source:HGNC Symbol;Acc:HGNC:25564]	protein_coding	 9.179e-01	 6.884943	4.260e+02	 1.233e-94	 2.850e-93
ENSG00000143198	MGST3	microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]	protein_coding	-9.425e-01	 5.769157	4.250e+02	 2.027e-94	 4.677e-93
ENSG00000057294	PKP2	plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024]	protein_coding	-1.421e+00	 4.143445	4.248e+02	 2.167e-94	 4.992e-93
ENSG00000184937	WT1	Wilms tumor 1 [Source:HGNC Symbol;Acc:HGNC:12796]	protein_coding	-1.812e+00	 3.175473	4.246e+02	 2.407e-94	 5.535e-93
ENSG00000113594	LIFR	leukemia inhibitory factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:6597]	protein_coding	-9.994e-01	 6.234725	4.245e+02	 2.518e-94	 5.780e-93
ENSG00000125538	IL1B	interleukin 1, beta [Source:HGNC Symbol;Acc:HGNC:5992]	protein_coding	-1.941e+00	 3.107440	4.245e+02	 2.612e-94	 5.984e-93
ENSG00000132294	EFR3A	EFR3 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:28970]	protein_coding	 9.476e-01	 7.171292	4.232e+02	 4.794e-94	 1.096e-92
ENSG00000176853	FAM91A1	family with sequence similarity 91, member A1 [Source:HGNC Symbol;Acc:HGNC:26306]	protein_coding	 9.230e-01	 6.657003	4.230e+02	 5.334e-94	 1.218e-92
ENSG00000147642	SYBU	syntabulin (syntaxin-interacting) [Source:HGNC Symbol;Acc:HGNC:26011]	protein_coding	 2.463e+00	 2.720308	4.227e+02	 6.190e-94	 1.411e-92
ENSG00000146242	TPBG	trophoblast glycoprotein [Source:HGNC Symbol;Acc:HGNC:12004]	protein_coding	 1.121e+00	 5.827421	4.223e+02	 7.814e-94	 1.778e-92
ENSG00000119922	IFIT2	interferon-induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]	protein_coding	 1.419e+00	 4.467690	4.212e+02	 1.311e-93	 2.977e-92
ENSG00000112902	SEMA5A	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:HGNC Symbol;Acc:HGNC:10736]	protein_coding	-1.318e+00	 5.034726	4.208e+02	 1.617e-93	 3.666e-92
ENSG00000109321	AREG	amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]	protein_coding	 1.682e+00	 5.674154	4.207e+02	 1.715e-93	 3.882e-92
ENSG00000137574	TGS1	trimethylguanosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:17843]	protein_coding	 1.163e+00	 5.100690	4.203e+02	 2.129e-93	 4.810e-92
ENSG00000171488	LRRC8C	leucine rich repeat containing 8 family, member C [Source:HGNC Symbol;Acc:HGNC:25075]	protein_coding	 1.145e+00	 4.995234	4.200e+02	 2.448e-93	 5.522e-92
ENSG00000166562	SEC11C	SEC11 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:23400]	protein_coding	 1.475e+00	 4.087672	4.194e+02	 3.351e-93	 7.545e-92
ENSG00000117479	SLC19A2	solute carrier family 19 (thiamine transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10938]	protein_coding	 1.131e+00	 4.926013	4.192e+02	 3.591e-93	 8.073e-92
ENSG00000144746	ARL6IP5	ADP-ribosylation factor-like 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]	protein_coding	-1.044e+00	 5.986945	4.187e+02	 4.583e-93	 1.028e-91
ENSG00000128602	SMO	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]	protein_coding	-1.408e+00	 4.133727	4.187e+02	 4.713e-93	 1.056e-91
ENSG00000144677	CTDSPL	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like [Source:HGNC Symbol;Acc:HGNC:16890]	protein_coding	-9.689e-01	 5.640438	4.178e+02	 7.254e-93	 1.622e-91
ENSG00000172345	STARD5	StAR-related lipid transfer (START) domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18065]	protein_coding	-2.567e+00	 3.587436	4.178e+02	 7.357e-93	 1.643e-91
ENSG00000115758	ODC1	ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]	protein_coding	 1.514e+00	 7.073252	4.173e+02	 9.602e-93	 2.140e-91
ENSG00000171552	BCL2L1	BCL2-like 1 [Source:HGNC Symbol;Acc:HGNC:992]	protein_coding	 9.492e-01	 6.905280	4.171e+02	 1.022e-92	 2.274e-91
ENSG00000239467	ERICH2	glutamate-rich 2 [Source:EntrezGene;Acc:285141]	lincRNA	 3.746e+00	 1.382817	4.170e+02	 1.087e-92	 2.415e-91
ENSG00000027697	IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	protein_coding	 9.553e-01	 5.782224	4.169e+02	 1.173e-92	 2.600e-91
ENSG00000129422	MTUS1	microtubule associated tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:29789]	protein_coding	-1.932e+00	 3.253989	4.153e+02	 2.513e-92	 5.562e-91
ENSG00000185361	TNFAIP8L1	tumor necrosis factor, alpha-induced protein 8-like 1 [Source:HGNC Symbol;Acc:HGNC:28279]	protein_coding	-1.567e+00	 3.445154	4.152e+02	 2.643e-92	 5.841e-91
ENSG00000071967	CYBRD1	cytochrome b reductase 1 [Source:HGNC Symbol;Acc:HGNC:20797]	protein_coding	-1.129e+00	 8.584533	4.152e+02	 2.686e-92	 5.926e-91
ENSG00000160179	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1 [Source:HGNC Symbol;Acc:HGNC:73]	protein_coding	 2.099e+00	 5.277422	4.140e+02	 5.003e-92	 1.102e-90
ENSG00000130208	APOC1	apolipoprotein C-I [Source:HGNC Symbol;Acc:HGNC:607]	protein_coding	-3.224e+00	 1.930036	4.138e+02	 5.575e-92	 1.226e-90
ENSG00000128262	POM121L9P	POM121 transmembrane nucleoporin-like 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:30080]	transcribed_unprocessed_pseudogene	-1.824e+00	 3.547089	4.126e+02	 1.007e-91	 2.209e-90
ENSG00000147027	TMEM47	transmembrane protein 47 [Source:HGNC Symbol;Acc:HGNC:18515]	protein_coding	 1.042e+00	 6.811978	4.124e+02	 1.100e-91	 2.409e-90
ENSG00000196843	ARID5A	AT rich interactive domain 5A (MRF1-like) [Source:HGNC Symbol;Acc:HGNC:17361]	protein_coding	 1.351e+00	 4.157900	4.124e+02	 1.103e-91	 2.413e-90
ENSG00000134057	CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	protein_coding	-2.450e+00	 2.718294	4.121e+02	 1.289e-91	 2.815e-90
ENSG00000170004	CHD3	chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]	protein_coding	-1.128e+00	 8.041726	4.117e+02	 1.530e-91	 3.335e-90
ENSG00000105426	PTPRS	protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:HGNC:9681]	protein_coding	-1.025e+00	 6.587806	4.117e+02	 1.573e-91	 3.423e-90
ENSG00000149260	CAPN5	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]	protein_coding	-1.132e+00	 4.806597	4.110e+02	 2.242e-91	 4.872e-90
ENSG00000176435	CLEC14A	C-type lectin domain family 14, member A [Source:HGNC Symbol;Acc:HGNC:19832]	protein_coding	 2.152e+00	 2.980109	4.109e+02	 2.333e-91	 5.061e-90
ENSG00000178913	TAF7	TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa [Source:HGNC Symbol;Acc:HGNC:11541]	protein_coding	 9.548e-01	 6.508399	4.102e+02	 3.295e-91	 7.136e-90
ENSG00000130592	LSP1	lymphocyte-specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	protein_coding	-2.796e+00	 2.126041	4.101e+02	 3.570e-91	 7.720e-90
ENSG00000065154	OAT	ornithine aminotransferase [Source:HGNC Symbol;Acc:HGNC:8091]	protein_coding	-8.952e-01	 6.427768	4.100e+02	 3.599e-91	 7.770e-90
ENSG00000109743	BST1	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]	protein_coding	-1.745e+00	 3.288712	4.097e+02	 4.357e-91	 9.389e-90
ENSG00000167779	IGFBP6	insulin-like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]	protein_coding	-1.209e+00	 6.245104	4.091e+02	 5.841e-91	 1.257e-89
ENSG00000121931	LRIF1	ligand dependent nuclear receptor interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:30299]	protein_coding	 1.237e+00	 4.765638	4.078e+02	 1.100e-90	 2.363e-89
ENSG00000103319	EEF2K	eukaryotic elongation factor-2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]	protein_coding	-1.099e+00	 5.197573	4.074e+02	 1.332e-90	 2.857e-89
ENSG00000169184	MN1	meningioma (disrupted in balanced translocation) 1 [Source:HGNC Symbol;Acc:HGNC:7180]	protein_coding	-1.932e+00	 4.005240	4.071e+02	 1.587e-90	 3.397e-89
ENSG00000143322	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]	protein_coding	 1.076e+00	 6.990292	4.070e+02	 1.643e-90	 3.513e-89
ENSG00000151806	GUF1	GUF1 GTPase homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25799]	protein_coding	 9.864e-01	 5.528646	4.068e+02	 1.793e-90	 3.827e-89
ENSG00000118473	SGIP1	SH3-domain GRB2-like (endophilin) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:25412]	protein_coding	 1.516e+00	 4.199765	4.062e+02	 2.421e-90	 5.159e-89
ENSG00000166106	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif, 15 [Source:HGNC Symbol;Acc:HGNC:16305]	protein_coding	-2.881e+00	 3.015163	4.030e+02	 1.222e-89	 2.600e-88
ENSG00000026559	KCNG1	potassium voltage-gated channel, subfamily G, member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	protein_coding	 1.223e+00	 5.609999	4.018e+02	 2.284e-89	 4.850e-88
ENSG00000120742	SERP1	stress-associated endoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:10759]	protein_coding	 8.931e-01	 7.300139	4.016e+02	 2.413e-89	 5.116e-88
ENSG00000196839	ADA	adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]	protein_coding	-1.918e+00	 3.543382	4.008e+02	 3.643e-89	 7.712e-88
ENSG00000113407	TARS	threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]	protein_coding	 1.008e+00	 7.759893	4.004e+02	 4.399e-89	 9.297e-88
ENSG00000244405	ETV5	ets variant 5 [Source:HGNC Symbol;Acc:HGNC:3494]	protein_coding	 1.418e+00	 5.062384	3.997e+02	 6.276e-89	 1.324e-87
ENSG00000069122	GPR116	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:HGNC:19030]	protein_coding	-2.735e+00	 2.233867	3.996e+02	 6.680e-89	 1.407e-87
ENSG00000140105	WARS	tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]	protein_coding	 1.171e+00	 8.985679	3.989e+02	 9.435e-89	 1.984e-87
ENSG00000182054	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial [Source:HGNC Symbol;Acc:HGNC:5383]	protein_coding	-1.518e+00	 4.585023	3.984e+02	 1.198e-88	 2.516e-87
ENSG00000107562	CXCL12	chemokine (C-X-C motif) ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]	protein_coding	-1.304e+00	 9.448472	3.982e+02	 1.356e-88	 2.842e-87
ENSG00000142303	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif, 10 [Source:HGNC Symbol;Acc:HGNC:13201]	protein_coding	-1.677e+00	 4.875459	3.973e+02	 2.104e-88	 4.403e-87
ENSG00000125170	DOK4	docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]	protein_coding	-9.908e-01	 5.173399	3.973e+02	 2.164e-88	 4.522e-87
ENSG00000031081	ARHGAP31	Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]	protein_coding	-1.013e+00	 5.428110	3.956e+02	 4.875e-88	 1.017e-86
ENSG00000006468	ETV1	ets variant 1 [Source:HGNC Symbol;Acc:HGNC:3490]	protein_coding	 1.743e+00	 3.015061	3.953e+02	 5.866e-88	 1.222e-86
ENSG00000160917	CPSF4	cleavage and polyadenylation specific factor 4, 30kDa [Source:HGNC Symbol;Acc:HGNC:2327]	protein_coding	 1.054e+00	 5.423493	3.946e+02	 8.078e-88	 1.680e-86
